ObjectId,ISO3,Indicator,Unit,Date,Value,Year
1004,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2000M06,0.38,2000
1005,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2000M07,370.02,2000
1006,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2000M07,0.11,2000
1007,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2000M08,368.27,2000
1008,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2000M08,0.33,2000
1009,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2000M09,367.15,2000
1010,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2000M09,0.6,2000
1011,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2000M10,367.18,2000
1012,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2000M10,0.45,2000
1013,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2000M11,368.53,2000
1014,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2000M11,0.45,2000
1015,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2000M12,369.83,2000
1016,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2000M12,0.43,2000
1017,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2001M01,370.76,2001
1018,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2001M01,0.35,2001
1019,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2001M02,371.69,2001
1020,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2001M02,0.54,2001
1021,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2001M03,372.63,2001
1022,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2001M03,0.51,2001
1023,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2001M04,373.55,2001
1024,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2001M04,0.42,2001
1025,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2001M05,374.03,2001
1026,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2001M05,0.61,2001
1027,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2001M06,373.4,2001
1028,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2001M06,0.41,2001
1029,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2001M07,371.68,2001
1030,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2001M07,0.45,2001
1031,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2001M08,369.78,2001
1032,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2001M08,0.41,2001
1033,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2001M09,368.34,2001
1034,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2001M09,0.32,2001
1035,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2001M10,368.61,2001
1036,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2001M10,0.39,2001
1037,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2001M11,369.94,2001
1038,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2001M11,0.38,2001
1039,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2001M12,371.42,2001
1040,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2001M12,0.43,2001
1041,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2002M01,372.7,2002
1042,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2002M01,0.52,2002
1043,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2002M02,373.37,2002
1044,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2002M02,0.45,2002
1045,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2002M03,374.3,2002
1046,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2002M03,0.45,2002
1047,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2002M04,375.19,2002
1048,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2002M04,0.44,2002
1049,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2002M05,375.93,2002
1050,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2002M05,0.51,2002
1051,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2002M06,375.69,2002
1052,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2002M06,0.61,2002
1053,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2002M07,374.16,2002
1054,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2002M07,0.67,2002
1055,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2002M08,372.03,2002
1056,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2002M08,0.61,2002
1057,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2002M09,370.92,2002
1058,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2002M09,0.7,2002
1059,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2002M10,370.73,2002
1060,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2002M10,0.58,2002
1061,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2002M11,372.43,2002
1062,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2002M11,0.67,2002
1063,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2002M12,373.98,2002
1064,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2002M12,0.69,2002
1065,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2003M01,375.07,2003
1066,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2003M01,0.64,2003
1067,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2003M02,375.82,2003
1068,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2003M02,0.66,2003
1069,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2003M03,376.64,2003
1070,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2003M03,0.63,2003
1071,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2003M04,377.92,2003
1072,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2003M04,0.73,2003
1073,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2003M05,378.78,2003
1074,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2003M05,0.76,2003
1075,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2003M06,378.46,2003
1076,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2003M06,0.74,2003
1077,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2003M07,376.88,2003
1078,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2003M07,0.73,2003
1079,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2003M08,374.57,2003
1080,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2003M08,0.68,2003
1081,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2003M09,373.34,2003
1082,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2003M09,0.65,2003
1083,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2003M10,373.31,2003
1084,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2003M10,0.7,2003
1085,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2003M11,374.84,2003
1086,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2003M11,0.65,2003
1087,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2003M12,376.17,2003
1088,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2003M12,0.59,2003
1089,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2004M01,377.17,2004
1090,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2004M01,0.56,2004
1091,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2004M02,378.05,2004
1092,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2004M02,0.59,2004
1093,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2004M03,379.06,2004
1094,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2004M03,0.64,2004
1095,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2004M04,380.54,2004
1096,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2004M04,0.69,2004
1097,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2004M05,380.8,2004
1098,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2004M05,0.53,2004
1099,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2004M06,379.87,2004
1100,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2004M06,0.37,2004
1101,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2004M07,377.65,2004
1102,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2004M07,0.2,2004
1103,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2004M08,376.17,2004
1104,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2004M08,0.43,2004
1105,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2004M09,374.43,2004
1106,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2004M09,0.29,2004
1107,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2004M10,374.63,2004
1108,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2004M10,0.35,2004
1109,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2004M11,376.33,2004
1110,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2004M11,0.4,2004
1111,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2004M12,377.68,2004
1112,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2004M12,0.4,2004
1113,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2005M01,378.63,2005
1114,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2005M01,0.39,2005
1115,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2005M02,379.91,2005
1116,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2005M02,0.49,2005
1117,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2005M03,380.95,2005
1118,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2005M03,0.5,2005
1119,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2005M04,382.48,2005
1120,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2005M04,0.51,2005
1121,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2005M05,382.64,2005
1122,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2005M05,0.48,2005
1123,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2005M06,382.4,2005
1124,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2005M06,0.67,2005
1125,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2005M07,380.93,2005
1126,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2005M07,0.87,2005
1127,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2005M08,378.93,2005
1128,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2005M08,0.73,2005
1129,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2005M09,376.89,2005
1130,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2005M09,0.66,2005
1131,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2005M10,377.19,2005
1132,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2005M10,0.68,2005
1133,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2005M11,378.54,2005
1134,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2005M11,0.59,2005
1135,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2005M12,380.31,2005
1136,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2005M12,0.7,2005
1137,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M01,381.58,2006
1138,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M01,0.78,2006
1139,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M02,382.4,2006
1140,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M02,0.66,2006
1141,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M03,382.86,2006
1142,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M03,0.5,2006
1143,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M04,384.8,2006
1144,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M04,0.61,2006
1145,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M05,385.22,2006
1146,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M05,0.67,2006
1147,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M06,384.24,2006
1148,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M06,0.48,2006
1149,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M07,382.65,2006
1150,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M07,0.45,2006
1151,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M08,380.6,2006
1152,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M08,0.44,2006
1153,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M09,379.04,2006
1154,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M09,0.57,2006
1155,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M10,379.33,2006
1156,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M10,0.57,2006
1157,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M11,380.35,2006
1158,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M11,0.48,2006
1159,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M12,382.02,2006
1160,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M12,0.45,2006
1161,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M01,383.1,2007
1162,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M01,0.4,2007
1163,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M02,384.12,2007
1164,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M02,0.45,2007
1165,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M03,384.81,2007
1166,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M03,0.51,2007
1167,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M04,386.73,2007
1168,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M04,0.5,2007
1169,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M05,386.78,2007
1170,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M05,0.4,2007
1171,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M06,386.33,2007
1172,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M06,0.54,2007
1173,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M07,384.73,2007
1174,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M07,0.54,2007
1175,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M08,382.24,2007
1176,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M08,0.43,2007
1177,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M09,381.2,2007
1178,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M09,0.57,2007
1179,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M10,381.37,2007
1180,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M10,0.54,2007
1181,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M11,382.7,2007
1182,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M11,0.62,2007
1183,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M12,384.19,2007
1184,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M12,0.57,2007
1185,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M01,385.78,2008
1186,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M01,0.7,2008
1187,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M02,386.06,2008
1188,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M02,0.51,2008
1189,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M03,386.28,2008
1190,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M03,0.38,2008
1191,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M04,387.34,2008
1192,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M04,0.16,2008
1193,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M05,388.78,2008
1194,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M05,0.52,2008
1195,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M06,387.99,2008
1196,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M06,0.43,2008
1197,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M07,386.61,2008
1198,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M07,0.49,2008
1199,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M08,384.32,2008
1200,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M08,0.54,2008
1201,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M09,383.41,2008
1202,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M09,0.58,2008
1203,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M10,383.21,2008
1204,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M10,0.48,2008
1205,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M11,384.41,2008
1206,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M11,0.45,2008
1207,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M12,385.79,2008
1208,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M12,0.42,2008
1209,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M01,387.17,2009
1210,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M01,0.36,2009
1211,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M02,387.7,2009
1212,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M02,0.42,2009
1213,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M03,389.04,2009
1214,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M03,0.71,2009
1215,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M04,389.76,2009
1216,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M04,0.62,2009
1217,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M05,390.36,2009
1218,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M05,0.41,2009
1219,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M06,389.7,2009
1220,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M06,0.44,2009
1221,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M07,388.24,2009
1222,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M07,0.42,2009
1223,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M08,386.29,2009
1224,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M08,0.51,2009
1225,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M09,384.95,2009
1226,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M09,0.4,2009
1227,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M10,384.64,2009
1228,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M10,0.37,2009
1229,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M11,386.23,2009
1230,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M11,0.47,2009
1231,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M12,387.63,2009
1232,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M12,0.48,2009
1233,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M01,388.91,2010
1234,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M01,0.45,2010
1235,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M02,390.41,2010
1236,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M02,0.7,2010
1237,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M03,391.37,2010
1238,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M03,0.6,2010
1239,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M04,392.67,2010
1240,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M04,0.75,2010
1241,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M05,393.21,2010
1242,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M05,0.73,2010
1243,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M06,392.38,2010
1244,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M06,0.69,2010
1245,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M07,390.41,2010
1246,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M07,0.56,2010
1247,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M08,388.54,2010
1248,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M08,0.58,2010
1249,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M09,387.03,2010
1250,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M09,0.54,2010
