ObjectId,country,iso3,continent,indicator,unit,year,value
210177926,Liberia,LBR,Africa,Land area,1000 HA,1999,9632.0
210177926,Liberia,LBR,Africa,Share of forest area,Percent,1999,85.6821013289036
349028333,Libya,LBY,,Carbon stocks in forests,Million tonnes,1999,6.05
349028333,Libya,LBY,,Forest area,1000 HA,1999,217.0
349028333,Libya,LBY,,Index of carbon stocks in forests,Index,1999,100.0
349028333,Libya,LBY,,Index of forest extent,Index,1999,100.0
349028333,Libya,LBY,,Land area,1000 HA,1999,175954.0
349028333,Libya,LBY,,Share of forest area,Percent,1999,0.123327687918433
618017669,Liechtenstein,LIE,Europe,Carbon stocks in forests,Million tonnes,1999,0.993
618017669,Liechtenstein,LIE,Europe,Forest area,1000 HA,1999,6.68
618017669,Liechtenstein,LIE,Europe,Index of carbon stocks in forests,Index,1999,95.8401698677734
618017669,Liechtenstein,LIE,Europe,Index of forest extent,Index,1999,102.140672782875
618017669,Liechtenstein,LIE,Europe,Land area,1000 HA,1999,16.0
618017669,Liechtenstein,LIE,Europe,Share of forest area,Percent,1999,41.75
909568333,Lithuania,LTU,Europe,Carbon stocks in forests,Million tonnes,1999,144.4788
909568333,Lithuania,LTU,Europe,Forest area,1000 HA,1999,2012.5
909568333,Lithuania,LTU,Europe,Index of carbon stocks in forests,Index,1999,105.971975284736
909568333,Lithuania,LTU,Europe,Index of forest extent,Index,1999,102.678571428571
909568333,Lithuania,LTU,Europe,Land area,1000 HA,1999,6268.0
909568333,Lithuania,LTU,Europe,Share of forest area,Percent,1999,32.1075303126994
961033220,Luxembourg,LUX,Europe,Carbon stocks in forests,Million tonnes,1999,6.77867878654194
961033220,Luxembourg,LUX,Europe,Forest area,1000 HA,1999,86.8057877984085
961033220,Luxembourg,LUX,Europe,Index of carbon stocks in forests,Index,1999,116.049849680271
961033220,Luxembourg,LUX,Europe,Index of forest extent,Index,1999,99.1541452138279
961033220,Luxembourg,LUX,Europe,Land area,1000 HA,1999,257.175973064235
961033220,Luxembourg,LUX,Europe,Share of forest area,Percent,1999,33.7534594558438
400465693,"Madagascar, Rep. of",MDG,,Carbon stocks in forests,Million tonnes,1999,1270.011
400465693,"Madagascar, Rep. of",MDG,,Forest area,1000 HA,1999,13096.948
400465693,"Madagascar, Rep. of",MDG,,Index of carbon stocks in forests,Index,1999,96.5787906143567
400465693,"Madagascar, Rep. of",MDG,,Index of forest extent,Index,1999,96.5787948788627
400465693,"Madagascar, Rep. of",MDG,,Land area,1000 HA,1999,58154.0
400465693,"Madagascar, Rep. of",MDG,,Share of forest area,Percent,1999,22.5211472985521
590880195,Malawi,MWI,Africa,Carbon stocks in forests,Million tonnes,1999,143.3778
590880195,Malawi,MWI,Africa,Forest area,1000 HA,1999,3123.7
590880195,Malawi,MWI,Africa,Index of carbon stocks in forests,Index,1999,91.3977219702127
590880195,Malawi,MWI,Africa,Index of forest extent,Index,1999,91.3977236152968
590880195,Malawi,MWI,Africa,Land area,1000 HA,1999,9428.0
590880195,Malawi,MWI,Africa,Share of forest area,Percent,1999,33.1321595248197
309338431,Malaysia,MYS,Asia,Carbon stocks in forests,Million tonnes,1999,2375.5767
309338431,Malaysia,MYS,Asia,Forest area,1000 HA,1999,19784.065
309338431,Malaysia,MYS,Asia,Index of carbon stocks in forests,Index,1999,94.0484514217921
309338431,Malaysia,MYS,Asia,Index of forest extent,Index,1999,96.8237518884827
309338431,Malaysia,MYS,Asia,Land area,1000 HA,1999,32855.0
309338431,Malaysia,MYS,Asia,Share of forest area,Percent,1999,60.216298889058
963275141,Maldives,MDV,Asia,Carbon stocks in forests,Million tonnes,1999,0.0645
963275141,Maldives,MDV,Asia,Forest area,1000 HA,1999,0.82
963275141,Maldives,MDV,Asia,Index of carbon stocks in forests,Index,1999,100.0
963275141,Maldives,MDV,Asia,Index of forest extent,Index,1999,100.0
963275141,Maldives,MDV,Asia,Land area,1000 HA,1999,30.0
963275141,Maldives,MDV,Asia,Share of forest area,Percent,1999,2.73333333333333
175276308,Mali,MLI,,Carbon stocks in forests,Million tonnes,1999,362.316
175276308,Mali,MLI,,Forest area,1000 HA,1999,13296.0
175276308,Mali,MLI,,Index of carbon stocks in forests,Index,1999,100.0
175276308,Mali,MLI,,Index of forest extent,Index,1999,100.0
175276308,Mali,MLI,,Land area,1000 HA,1999,122019.0
175276308,Mali,MLI,,Share of forest area,Percent,1999,10.896663634352
35985390,Malta,MLT,Europe,Carbon stocks in forests,Million tonnes,1999,0.0
35985390,Malta,MLT,Europe,Forest area,1000 HA,1999,0.35
35985390,Malta,MLT,Europe,Index of forest extent,Index,1999,100.0
35985390,Malta,MLT,Europe,Land area,1000 HA,1999,32.0
35985390,Malta,MLT,Europe,Share of forest area,Percent,1999,1.09375
485753772,"Marshall Islands, Rep. of the",MHL,Oceania,Carbon stocks in forests,Million tonnes,1999,0.7238
485753772,"Marshall Islands, Rep. of the",MHL,Oceania,Forest area,1000 HA,1999,9.4
485753772,"Marshall Islands, Rep. of the",MHL,Oceania,Index of carbon stocks in forests,Index,1999,100.0
485753772,"Marshall Islands, Rep. of the",MHL,Oceania,Index of forest extent,Index,1999,100.0
485753772,"Marshall Islands, Rep. of the",MHL,Oceania,Land area,1000 HA,1999,18.0
485753772,"Marshall Islands, Rep. of the",MHL,Oceania,Share of forest area,Percent,1999,52.2222222222222
684161979,Martinique,MTQ,North America,Carbon stocks in forests,Million tonnes,1999,8.757
684161979,Martinique,MTQ,North America,Forest area,1000 HA,1999,48.65
684161979,Martinique,MTQ,North America,Index of carbon stocks in forests,Index,1999,101.31195335277
684161979,Martinique,MTQ,North America,Index of forest extent,Index,1999,101.31195335277
684161979,Martinique,MTQ,North America,Land area,1000 HA,1999,106.0
684161979,Martinique,MTQ,North America,Share of forest area,Percent,1999,45.8962264150943
276394513,"Mauritania, Islamic Rep. of",MRT,,Carbon stocks in forests,Million tonnes,1999,11.1808
276394513,"Mauritania, Islamic Rep. of",MRT,,Forest area,1000 HA,1999,427.08
276394513,"Mauritania, Islamic Rep. of",MRT,,Index of carbon stocks in forests,Index,1999,93.6344831629107
276394513,"Mauritania, Islamic Rep. of",MRT,,Index of forest extent,Index,1999,91.8135695244647
276394513,"Mauritania, Islamic Rep. of",MRT,,Land area,1000 HA,1999,103070.0
276394513,"Mauritania, Islamic Rep. of",MRT,,Share of forest area,Percent,1999,0.414359173377316
724557888,Mauritius,MUS,,Carbon stocks in forests,Million tonnes,1999,3.0437
724557888,Mauritius,MUS,,Forest area,1000 HA,1999,41.844
724557888,Mauritius,MUS,,Index of carbon stocks in forests,Index,1999,101.460048668289
724557888,Mauritius,MUS,,Index of forest extent,Index,1999,101.459677028272
724557888,Mauritius,MUS,,Land area,1000 HA,1999,203.0
724557888,Mauritius,MUS,,Share of forest area,Percent,1999,20.6128078817734
149950421,Mayotte,MYT,Africa,Forest area,1000 HA,1999,16.013
149950421,Mayotte,MYT,Africa,Index of forest extent,Index,1999,86.9610079287499
149950421,Mayotte,MYT,Africa,Land area,1000 HA,1999,37.4
149950421,Mayotte,MYT,Africa,Share of forest area,Percent,1999,42.8155080213904
175434601,Mexico,MEX,North America,Carbon stocks in forests,Million tonnes,1999,1888.6235
175434601,Mexico,MEX,North America,Forest area,1000 HA,1999,68602.38
175434601,Mexico,MEX,North America,Index of carbon stocks in forests,Index,1999,97.7944128736981
175434601,Mexico,MEX,North America,Index of forest extent,Index,1999,97.7944133386952
175434601,Mexico,MEX,North America,Land area,1000 HA,1999,194395.0
175434601,Mexico,MEX,North America,Share of forest area,Percent,1999,35.2901977931531
917202756,"Micronesia, Federated States of",FSM,Oceania,Carbon stocks in forests,Million tonnes,1999,20.2817
917202756,"Micronesia, Federated States of",FSM,Oceania,Forest area,1000 HA,1999,63.832
917202756,"Micronesia, Federated States of",FSM,Oceania,Index of carbon stocks in forests,Index,1999,100.274892342073
917202756,"Micronesia, Federated States of",FSM,Oceania,Index of forest extent,Index,1999,100.30800176001
917202756,"Micronesia, Federated States of",FSM,Oceania,Land area,1000 HA,1999,70.0
917202756,"Micronesia, Federated States of",FSM,Oceania,Share of forest area,Percent,1999,91.1885714285714
788373468,"Moldova, Rep. of",MDA,Europe,Carbon stocks in forests,Million tonnes,1999,20.8069
788373468,"Moldova, Rep. of",MDA,Europe,Forest area,1000 HA,1999,342.5
788373468,"Moldova, Rep. of",MDA,Europe,Index of carbon stocks in forests,Index,1999,104.040222212222
788373468,"Moldova, Rep. of",MDA,Europe,Index of forest extent,Index,1999,104.040097205346
788373468,"Moldova, Rep. of",MDA,Europe,Land area,1000 HA,1999,3290.0
788373468,"Moldova, Rep. of",MDA,Europe,Share of forest area,Percent,1999,10.4103343465046
59437336,Mongolia,MNG,Asia,Carbon stocks in forests,Million tonnes,1999,538.0812
59437336,Mongolia,MNG,Asia,Forest area,1000 HA,1999,14272.71
59437336,Mongolia,MNG,Asia,Index of carbon stocks in forests,Index,1999,99.5697864994492
59437336,Mongolia,MNG,Asia,Index of forest extent,Index,1999,99.5697756024328
59437336,Mongolia,MNG,Asia,Land area,1000 HA,1999,154743.8742
59437336,Mongolia,MNG,Asia,Share of forest area,Percent,1999,9.22344104009773
95301728,Montenegro,MNE,Europe,Carbon stocks in forests,Million tonnes,1999,30.9088446149391
95301728,Montenegro,MNE,Europe,Forest area,1000 HA,1999,682.775303716055
95301728,Montenegro,MNE,Europe,Index of carbon stocks in forests,Index,1999,103.575858110717
95301728,Montenegro,MNE,Europe,Index of forest extent,Index,1999,103.466513946907
95301728,Montenegro,MNE,Europe,Land area,1000 HA,1999,1359.5282925379
95301728,Montenegro,MNE,Europe,Share of forest area,Percent,1999,50.2214854566566
645503268,Montserrat,MSR,North America,Forest area,1000 HA,1999,2.6
645503268,Montserrat,MSR,North America,Index of forest extent,Index,1999,78.7878787878788
645503268,Montserrat,MSR,North America,Land area,1000 HA,1999,10.0
645503268,Montserrat,MSR,North America,Share of forest area,Percent,1999,26.0
305037428,Morocco,MAR,Asia,Carbon stocks in forests,Million tonnes,1999,131.4829
305037428,Morocco,MAR,Asia,Forest area,1000 HA,1999,5504.415
305037428,Morocco,MAR,Asia,Index of carbon stocks in forests,Index,1999,107.650041919384
305037428,Morocco,MAR,Asia,Index of forest extent,Index,1999,100.270969880901
305037428,Morocco,MAR,Asia,Land area,1000 HA,1999,44630.0
305037428,Morocco,MAR,Asia,Share of forest area,Percent,1999,12.3334416311898
881002378,"Mozambique, Rep. of",MOZ,,Carbon stocks in forests,Million tonnes,1999,2493.5295
881002378,"Mozambique, Rep. of",MOZ,,Forest area,1000 HA,1999,41407.0
881002378,"Mozambique, Rep. of",MOZ,,Index of carbon stocks in forests,Index,1999,96.429900642219
881002378,"Mozambique, Rep. of",MOZ,,Index of forest extent,Index,1999,96.4299021891011
881002378,"Mozambique, Rep. of",MOZ,,Land area,1000 HA,1999,78638.0
881002378,"Mozambique, Rep. of",MOZ,,Share of forest area,Percent,1999,52.655204862789
316239089,Myanmar,MMR,Asia,Carbon stocks in forests,Million tonnes,1999,2705.2409
316239089,Myanmar,MMR,Asia,Forest area,1000 HA,1999,35303.147
316239089,Myanmar,MMR,Asia,Index of carbon stocks in forests,Index,1999,92.0674625260939
316239089,Myanmar,MMR,Asia,Index of forest extent,Index,1999,92.0589685005421
316239089,Myanmar,MMR,Asia,Land area,1000 HA,1999,65354.0
316239089,Myanmar,MMR,Asia,Share of forest area,Percent,1999,54.01834164703
81545072,Namibia,NAM,Africa,Carbon stocks in forests,Million tonnes,1999,329.6753
81545072,Namibia,NAM,Africa,Forest area,1000 HA,1999,8130.0926
81545072,Namibia,NAM,Africa,Index of carbon stocks in forests,Index,1999,94.2384465641981
81545072,Namibia,NAM,Africa,Index of forest extent,Index,1999,94.2384212784547
81545072,Namibia,NAM,Africa,Land area,1000 HA,1999,82329.0
81545072,Namibia,NAM,Africa,Share of forest area,Percent,1999,9.8751261402422
862656238,Nepal,NPL,Asia,Carbon stocks in forests,Million tonnes,1999,622.7436
862656238,Nepal,NPL,Asia,Forest area,1000 HA,1999,5769.884
862656238,Nepal,NPL,Asia,Index of carbon stocks in forests,Index,1999,101.337110332228
862656238,Nepal,NPL,Asia,Index of forest extent,Index,1999,101.33711478828
862656238,Nepal,NPL,Asia,Land area,1000 HA,1999,14300.0
862656238,Nepal,NPL,Asia,Share of forest area,Percent,1999,40.3488391608392
570332886,Netherlands Antilles,ANT,,Carbon stocks in forests,Million tonnes,1999,0.0032
570332886,Netherlands Antilles,ANT,,Forest area,1000 HA,1999,2.35
570332886,Netherlands Antilles,ANT,,Index of carbon stocks in forests,Index,1999,100.0
570332886,Netherlands Antilles,ANT,,Index of forest extent,Index,1999,100.0
570332886,Netherlands Antilles,ANT,,Land area,1000 HA,1999,80.0
570332886,Netherlands Antilles,ANT,,Share of forest area,Percent,1999,2.9375
858104977,"Netherlands, The",NLD,Europe,Carbon stocks in forests,Million tonnes,1999,8.4731
858104977,"Netherlands, The",NLD,Europe,Forest area,1000 HA,1999,358.083
858104977,"Netherlands, The",NLD,Europe,Index of carbon stocks in forests,Index,1999,114.671809446474
858104977,"Netherlands, The",NLD,Europe,Index of forest extent,Index,1999,102.848944750175
858104977,"Netherlands, The",NLD,Europe,Land area,1000 HA,1999,3376.0
858104977,"Netherlands, The",NLD,Europe,Share of forest area,Percent,1999,10.6067239336493
480394084,New Caledonia,NCL,Oceania,Carbon stocks in forests,Million tonnes,1999,70.6327
480394084,New Caledonia,NCL,Oceania,Forest area,1000 HA,1999,837.178
480394084,New Caledonia,NCL,Oceania,Index of carbon stocks in forests,Index,1999,100.565096432304
480394084,New Caledonia,NCL,Oceania,Index of forest extent,Index,1999,100.565062692649
480394084,New Caledonia,NCL,Oceania,Land area,1000 HA,1999,1828.0
480394084,New Caledonia,NCL,Oceania,Share of forest area,Percent,1999,45.7974835886214
734195614,New Zealand,NZL,Oceania,Carbon stocks in forests,Million tonnes,1999,1701.7716
734195614,New Zealand,NZL,Oceania,Forest area,1000 HA,1999,9802.623
734195614,New Zealand,NZL,Oceania,Index of carbon stocks in forests,Index,1999,103.129928607179
734195614,New Zealand,NZL,Oceania,Index of forest extent,Index,1999,103.535302005597
734195614,New Zealand,NZL,Oceania,Land area,1000 HA,1999,26331.0
734195614,New Zealand,NZL,Oceania,Share of forest area,Percent,1999,37.2284493562721
742966761,Nicaragua,NIC,North America,Carbon stocks in forests,Million tonnes,1999,291.7389
742966761,Nicaragua,NIC,North America,Forest area,1000 HA,1999,5499.32
742966761,Nicaragua,NIC,North America,Index of carbon stocks in forests,Index,1999,88.7084380973984
742966761,Nicaragua,NIC,North America,Index of forest extent,Index,1999,88.7084389900828
742966761,Nicaragua,NIC,North America,Land area,1000 HA,1999,12034.0
742966761,Nicaragua,NIC,North America,Share of forest area,Percent,1999,45.698188466013
218879848,Niger,NER,Africa,Carbon stocks in forests,Million tonnes,1999,33.2084
218879848,Niger,NER,Africa,Forest area,1000 HA,1999,1389.79
218879848,Niger,NER,Africa,Index of carbon stocks in forests,Index,1999,75.4148470624036
218879848,Niger,NER,Africa,Index of forest extent,Index,1999,76.2941777099505
218879848,Niger,NER,Africa,Land area,1000 HA,1999,126670.0
218879848,Niger,NER,Africa,Share of forest area,Percent,1999,1.0971737585853
482059241,Nigeria,NGA,North America,Carbon stocks in forests,Million tonnes,1999,1924.5779
482059241,Nigeria,NGA,North America,Forest area,1000 HA,1999,25056.345
482059241,Nigeria,NGA,North America,Index of carbon stocks in forests,Index,1999,95.6368027721972
482059241,Nigeria,NGA,North America,Index of forest extent,Index,1999,95.6368027151684
482059241,Nigeria,NGA,North America,Land area,1000 HA,1999,91077.0
482059241,Nigeria,NGA,North America,Share of forest area,Percent,1999,27.5111663757041
405847656,Niue,NIU,Oceania,Carbon stocks in forests,Million tonnes,1999,1.1909
405847656,Niue,NIU,Oceania,Forest area,1000 HA,1999,18.84
405847656,Niue,NIU,Oceania,Index of carbon stocks in forests,Index,1999,99.6485649736424
405847656,Niue,NIU,Oceania,Index of forest extent,Index,1999,99.6298254891592
405847656,Niue,NIU,Oceania,Land area,1000 HA,1999,26.0
405847656,Niue,NIU,Oceania,Share of forest area,Percent,1999,72.4615384615385
512530434,Norfolk Island,NFK,Oceania,Forest area,1000 HA,1999,0.49
512530434,Norfolk Island,NFK,Oceania,Index of forest extent,Index,1999,100.0
512530434,Norfolk Island,NFK,Oceania,Land area,1000 HA,1999,4.0
512530434,Norfolk Island,NFK,Oceania,Share of forest area,Percent,1999,12.25
310604928,"North Macedonia, Republic of ",MKD,Europe,Carbon stocks in forests,Million tonnes,1999,43.7903
310604928,"North Macedonia, Republic of ",MKD,Europe,Forest area,1000 HA,1999,952.995
310604928,"North Macedonia, Republic of ",MKD,Europe,Index of carbon stocks in forests,Index,1999,102.807163349345
310604928,"North Macedonia, Republic of ",MKD,Europe,Index of forest extent,Index,1999,103.461584392744
310604928,"North Macedonia, Republic of ",MKD,Europe,Land area,1000 HA,1999,2543.0
310604928,"North Macedonia, Republic of ",MKD,Europe,Share of forest area,Percent,1999,37.4752261108926
509261595,Northern Mariana Islands,MNP,North America,Forest area,1000 HA,1999,32.125
509261595,Northern Mariana Islands,MNP,North America,Index of forest extent,Index,1999,96.5294471153846
509261595,Northern Mariana Islands,MNP,North America,Land area,1000 HA,1999,46.0
509261595,Northern Mariana Islands,MNP,North America,Share of forest area,Percent,1999,69.8369565217391
251221535,Norway,NOR,Europe,Carbon stocks in forests,Million tonnes,1999,369.7526
251221535,Norway,NOR,Europe,Forest area,1000 HA,1999,12114.9
251221535,Norway,NOR,Europe,Index of carbon stocks in forests,Index,1999,109.127446975796
251221535,Norway,NOR,Europe,Index of forest extent,Index,1999,99.8903382200161
251221535,Norway,NOR,Europe,Land area,1000 HA,1999,36524.4
251221535,Norway,NOR,Europe,Share of forest area,Percent,1999,33.1693333771397
104745980,Oceania,OCETMP,,Carbon stocks in forests,Million tonnes,1999,13830.1306
104745980,Oceania,OCETMP,,Forest area,1000 HA,1999,183493.0326
104745980,Oceania,OCETMP,,Index of carbon stocks in forests,Index,1999,99.6453329704539
104745980,Oceania,OCETMP,,Index of forest extent,Index,1999,99.376043844508
104745980,Oceania,OCETMP,,Land area,1000 HA,1999,848651.7
104745980,Oceania,OCETMP,,Share of forest area,Percent,1999,21.6217127238418
624138360,Oman,OMN,Asia,Carbon stocks in forests,Million tonnes,1999,0.188
624138360,Oman,OMN,Asia,Forest area,1000 HA,1999,3.0
624138360,Oman,OMN,Asia,Index of carbon stocks in forests,Index,1999,100.0
624138360,Oman,OMN,Asia,Index of forest extent,Index,1999,100.0
624138360,Oman,OMN,Asia,Land area,1000 HA,1999,30950.0
624138360,Oman,OMN,Asia,Share of forest area,Percent,1999,0.0096930533117932
554838024,Pakistan,PAK,Asia,Carbon stocks in forests,Million tonnes,1999,210.3892
554838024,Pakistan,PAK,Asia,Forest area,1000 HA,1999,4558.813
554838024,Pakistan,PAK,Asia,Index of carbon stocks in forests,Index,1999,93.1951635251551
554838024,Pakistan,PAK,Asia,Index of forest extent,Index,1999,93.1951655094646
554838024,Pakistan,PAK,Asia,Land area,1000 HA,1999,77088.0
554838024,Pakistan,PAK,Asia,Share of forest area,Percent,1999,5.91377776048153
271700349,"Palau, Rep. of",PLW,North America,Carbon stocks in forests,Million tonnes,1999,10.4232
271700349,"Palau, Rep. of",PLW,North America,Forest area,1000 HA,1999,39.437
271700349,"Palau, Rep. of",PLW,North America,Index of carbon stocks in forests,Index,1999,102.604689622586
271700349,"Palau, Rep. of",PLW,North America,Index of forest extent,Index,1999,102.604329274638
271700349,"Palau, Rep. of",PLW,North America,Land area,1000 HA,1999,46.0
271700349,"Palau, Rep. of",PLW,North America,Share of forest area,Percent,1999,85.7326086956522
448479406,Panama,PAN,North America,Carbon stocks in forests,Million tonnes,1999,378.5407
448479406,Panama,PAN,North America,Forest area,1000 HA,1999,4458.666
448479406,Panama,PAN,North America,Index of carbon stocks in forests,Index,1999,97.4710714562518
448479406,Panama,PAN,North America,Index of forest extent,Index,1999,97.4710712870993
448479406,Panama,PAN,North America,Land area,1000 HA,1999,7434.0
448479406,Panama,PAN,North America,Share of forest area,Percent,1999,59.9766747376917
651191105,Papua New Guinea,PNG,Oceania,Carbon stocks in forests,Million tonnes,1999,3364.0958
651191105,Papua New Guinea,PNG,Oceania,Forest area,1000 HA,1999,36290.1376
651191105,Papua New Guinea,PNG,Oceania,Index of carbon stocks in forests,Index,1999,99.7657765562914
651191105,Papua New Guinea,PNG,Oceania,Index of forest extent,Index,1999,99.7657761925413
651191105,Papua New Guinea,PNG,Oceania,Land area,1000 HA,1999,45286.0
651191105,Papua New Guinea,PNG,Oceania,Share of forest area,Percent,1999,80.1354449498741
137825118,Paraguay,PRY,South America,Carbon stocks in forests,Million tonnes,1999,1043.3285
137825118,Paraguay,PRY,South America,Forest area,1000 HA,1999,23247.071
137825118,Paraguay,PRY,South America,Index of carbon stocks in forests,Index,1999,92.8582121513217
137825118,Paraguay,PRY,South America,Index of forest extent,Index,1999,92.8582156401885
137825118,Paraguay,PRY,South America,Land area,1000 HA,1999,39730.0
137825118,Paraguay,PRY,South America,Share of forest area,Percent,1999,58.512637805185
619179758,Peru,PER,Europe,Carbon stocks in forests,Million tonnes,1999,10667.909
619179758,Peru,PER,Europe,Forest area,1000 HA,1999,75412.901
619179758,Peru,PER,Europe,Index of carbon stocks in forests,Index,1999,98.9431725410209
619179758,Peru,PER,Europe,Index of forest extent,Index,1999,98.9431724870418
619179758,Peru,PER,Europe,Land area,1000 HA,1999,128000.0
619179758,Peru,PER,Europe,Share of forest area,Percent,1999,58.91632890625
740270686,Philippines,PHL,Asia,Carbon stocks in forests,Million tonnes,1999,933.3903
740270686,Philippines,PHL,Asia,Forest area,1000 HA,1999,7356.215
740270686,Philippines,PHL,Asia,Index of carbon stocks in forests,Index,1999,99.5106825305444
740270686,Philippines,PHL,Asia,Index of forest extent,Index,1999,95.7229762261057
740270686,Philippines,PHL,Asia,Land area,1000 HA,1999,29817.0
740270686,Philippines,PHL,Asia,Share of forest area,Percent,1999,24.6712110540967
897852240,Pitcairn Islands,PCN,Oceania,Forest area,1000 HA,1999,3.5
897852240,Pitcairn Islands,PCN,Oceania,Index of forest extent,Index,1999,100.0
897852240,Pitcairn Islands,PCN,Oceania,Land area,1000 HA,1999,4.7
897852240,Pitcairn Islands,PCN,Oceania,Share of forest area,Percent,1999,74.468085106383
559096103,"Poland, Rep. of",POL,Europe,Carbon stocks in forests,Million tonnes,1999,536.2606
559096103,"Poland, Rep. of",POL,Europe,Forest area,1000 HA,1999,9041.3
559096103,"Poland, Rep. of",POL,Europe,Index of carbon stocks in forests,Index,1999,110.499751908491
559096103,"Poland, Rep. of",POL,Europe,Index of forest extent,Index,1999,101.389418440353
559096103,"Poland, Rep. of",POL,Europe,Land area,1000 HA,1999,30629.0
559096103,"Poland, Rep. of",POL,Europe,Share of forest area,Percent,1999,29.5187567338144
850025448,Portugal,PRT,Europe,Carbon stocks in forests,Million tonnes,1999,86.897
850025448,Portugal,PRT,Europe,Forest area,1000 HA,1999,3292.8
850025448,Portugal,PRT,Europe,Index of carbon stocks in forests,Index,1999,97.5528981732617
850025448,Portugal,PRT,Europe,Index of forest extent,Index,1999,97.552882621319
850025448,Portugal,PRT,Europe,Land area,1000 HA,1999,9150.0
850025448,Portugal,PRT,Europe,Share of forest area,Percent,1999,35.9868852459016
972651883,Puerto Rico,PRI,North America,Carbon stocks in forests,Million tonnes,1999,13.0792
972651883,Puerto Rico,PRI,North America,Forest area,1000 HA,1999,418.268
972651883,Puerto Rico,PRI,North America,Index of carbon stocks in forests,Index,1999,122.266366279342
972651883,Puerto Rico,PRI,North America,Index of forest extent,Index,1999,122.266979251317
972651883,Puerto Rico,PRI,North America,Land area,1000 HA,1999,887.0
972651883,Puerto Rico,PRI,North America,Share of forest area,Percent,1999,47.1553551296505
285675945,Qatar,QAT,Asia,Carbon stocks in forests,Million tonnes,1999,0.0
285675945,Qatar,QAT,Asia,Forest area,1000 HA,1999,0.0
285675945,Qatar,QAT,Asia,Land area,1000 HA,1999,1161.0
285675945,Qatar,QAT,Asia,Share of forest area,Percent,1999,0.0
578720048,Réunion,REU,,Carbon stocks in forests,Million tonnes,1999,6.5281
578720048,Réunion,REU,,Forest area,1000 HA,1999,90.668
578720048,Réunion,REU,,Index of carbon stocks in forests,Index,1999,102.387113976066
578720048,Réunion,REU,,Index of forest extent,Index,1999,102.38724394155
578720048,Réunion,REU,,Land area,1000 HA,1999,250.0
578720048,Réunion,REU,,Share of forest area,Percent,1999,36.2672
169945585,Romania,ROU,Europe,Carbon stocks in forests,Million tonnes,1999,381.99
169945585,Romania,ROU,Europe,Forest area,1000 HA,1999,6366.5
169945585,Romania,ROU,Europe,Index of carbon stocks in forests,Index,1999,99.9450549450549
169945585,Romania,ROU,Europe,Index of forest extent,Index,1999,99.9450549450549
169945585,Romania,ROU,Europe,Land area,1000 HA,1999,22960.0
169945585,Romania,ROU,Europe,Share of forest area,Percent,1999,27.7286585365854
250697084,Russian Federation,RUS,Europe,Carbon stocks in forests,Million tonnes,1999,36679.4984
250697084,Russian Federation,RUS,Europe,Forest area,1000 HA,1999,809236.64
250697084,Russian Federation,RUS,Europe,Index of carbon stocks in forests,Index,1999,102.141245903932
250697084,Russian Federation,RUS,Europe,Index of forest extent,Index,1999,100.027566903015
250697084,Russian Federation,RUS,Europe,Land area,1000 HA,1999,1638851.0
250697084,Russian Federation,RUS,Europe,Share of forest area,Percent,1999,49.3782924744226
760262873,Rwanda,RWA,Africa,Carbon stocks in forests,Million tonnes,1999,24.4198
760262873,Rwanda,RWA,Africa,Forest area,1000 HA,1999,290.0
760262873,Rwanda,RWA,Africa,Index of carbon stocks in forests,Index,1999,94.4355284681751
760262873,Rwanda,RWA,Africa,Index of forest extent,Index,1999,93.2475884244373
760262873,Rwanda,RWA,Africa,Land area,1000 HA,1999,2467.0
760262873,Rwanda,RWA,Africa,Share of forest area,Percent,1999,11.7551682205107
357032857,Saint Helena,SHN,,Forest area,1000 HA,1999,2.0
357032857,Saint Helena,SHN,,Index of forest extent,Index,1999,100.0
357032857,Saint Helena,SHN,,Land area,1000 HA,1999,39.0
357032857,Saint Helena,SHN,,Share of forest area,Percent,1999,5.12820512820513
177731592,Saint Pierre and Miquelon,SPM,North America,Carbon stocks in forests,Million tonnes,1999,0.0287
177731592,Saint Pierre and Miquelon,SPM,North America,Forest area,1000 HA,1999,1.693
177731592,Saint Pierre and Miquelon,SPM,North America,Index of carbon stocks in forests,Index,1999,91.1111111111111
177731592,Saint Pierre and Miquelon,SPM,North America,Index of forest extent,Index,1999,91.3160733549083
177731592,Saint Pierre and Miquelon,SPM,North America,Land area,1000 HA,1999,23.0
177731592,Saint Pierre and Miquelon,SPM,North America,Share of forest area,Percent,1999,7.36086956521739
27953285,Samoa,WSM,Oceania,Carbon stocks in forests,Million tonnes,1999,10.188
27953285,Samoa,WSM,Oceania,Forest area,1000 HA,1999,171.792
27953285,Samoa,WSM,Oceania,Index of carbon stocks in forests,Index,1999,98.0275185220822
27953285,Samoa,WSM,Oceania,Index of forest extent,Index,1999,98.0738271125675
27953285,Samoa,WSM,Oceania,Land area,1000 HA,1999,283.0
27953285,Samoa,WSM,Oceania,Share of forest area,Percent,1999,60.7038869257951
522356753,"San Marino, Rep. of",SMR,Europe,Carbon stocks in forests,Million tonnes,1999,0.0457
522356753,"San Marino, Rep. of",SMR,Europe,Forest area,1000 HA,1999,1.0
522356753,"San Marino, Rep. of",SMR,Europe,Index of carbon stocks in forests,Index,1999,110.653753026634
522356753,"San Marino, Rep. of",SMR,Europe,Index of forest extent,Index,1999,100.0
522356753,"San Marino, Rep. of",SMR,Europe,Land area,1000 HA,1999,6.0
