Country,Variable,Year,Unit,PowerCode Code,PowerCode,Value,Flags
Chile,Public water supply for industrial activities,2006,Cubic metres,6,Millions,236.86,
Chile,Public water supply for industrial activities,2007,Cubic metres,6,Millions,238.08,
Chile,Public water supply for industrial activities,2008,Cubic metres,6,Millions,239.54,
Chile,Public water supply for industrial activities,2009,Cubic metres,6,Millions,241.43,
Chile,Public water supply for industrial activities,2010,Cubic metres,6,Millions,242.0,
Chile,Public water supply for industrial activities,2011,Cubic metres,6,Millions,279.0,
Chile,Public water supply for industrial activities,2012,Cubic metres,6,Millions,266.5,
Chile,Public water supply for industrial activities,2013,Cubic metres,6,Millions,268.6,
Chile,Public water supply for industrial activities,2014,Cubic metres,6,Millions,271.372,
Chile,Public water supply for industrial activities,2015,Cubic metres,6,Millions,277.418,
Chile,Public water supply for industrial activities,2016,Cubic metres,6,Millions,280.113,
Chile,Public water supply for industrial activities,2017,Cubic metres,6,Millions,281.078,
Chile,Public water supply for industrial activities,2018,Cubic metres,6,Millions,289.44,
Chile,Public water supply for industrial activities,2019,Cubic metres,6,Millions,292.44,
Chile,Public water supply for industrial activities,2020,Cubic metres,6,Millions,255.032,
Chile,Public water supply for industrial activities,2021,Cubic metres,6,Millions,260.459,
Chile,Public water supply for households,1995,Cubic metres,6,Millions,648.0,
Chile,Public water supply for households,2000,Cubic metres,6,Millions,697.0,
Chile,Public water supply for households,2001,Cubic metres,6,Millions,694.9,
Chile,Public water supply for households,2002,Cubic metres,6,Millions,698.1,
Chile,Public water supply for households,2003,Cubic metres,6,Millions,698.2,
Chile,Public water supply for households,2004,Cubic metres,6,Millions,697.82,
Chile,Public water supply for households,2005,Cubic metres,6,Millions,701.72,
Chile,Public water supply for households,2006,Cubic metres,6,Millions,735.63,
Chile,Public water supply for households,2007,Cubic metres,6,Millions,733.14,
Chile,Public water supply for households,2008,Cubic metres,6,Millions,740.41,
Chile,Public water supply for households,2009,Cubic metres,6,Millions,746.5,
Chile,Public water supply for households,2010,Cubic metres,6,Millions,765.11,
Chile,Public water supply for households,2011,Cubic metres,6,Millions,785.39,
Chile,Public water supply for households,2012,Cubic metres,6,Millions,806.5,
Chile,Public water supply for households,2013,Cubic metres,6,Millions,827.4,
Chile,Public water supply for households,2014,Cubic metres,6,Millions,832.186,
Chile,Public water supply for households,2015,Cubic metres,6,Millions,855.622,
Chile,Public water supply for households,2016,Cubic metres,6,Millions,874.554,
Chile,Public water supply for households,2017,Cubic metres,6,Millions,889.187,
Chile,Public water supply for households,2018,Cubic metres,6,Millions,916.71,
Chile,Public water supply for households,2019,Cubic metres,6,Millions,928.62,
Chile,Public water supply for households,2020,Cubic metres,6,Millions,939.206,
Chile,Public water supply for households,2021,Cubic metres,6,Millions,956.749,
Estonia,Total gross abstraction non-freshwater,1999,Cubic metres,6,Millions,5.6,
Estonia,Total gross abstraction non-freshwater,2000,Cubic metres,6,Millions,16.0,
Estonia,Total gross abstraction non-freshwater,2001,Cubic metres,6,Millions,25.0,
Estonia,Total gross abstraction non-freshwater,2002,Cubic metres,6,Millions,23.0,
Estonia,Total gross abstraction non-freshwater,2003,Cubic metres,6,Millions,22.0,
Estonia,Total gross abstraction non-freshwater,2004,Cubic metres,6,Millions,23.0,
Estonia,Total gross abstraction non-freshwater,2005,Cubic metres,6,Millions,6.0,
Estonia,Total gross abstraction non-freshwater,2006,Cubic metres,6,Millions,4.0,
Estonia,Total gross abstraction non-freshwater,2007,Cubic metres,6,Millions,4.0,
Estonia,Total gross abstraction non-freshwater,2008,Cubic metres,6,Millions,4.0,
Estonia,Total gross abstraction non-freshwater,2009,Cubic metres,6,Millions,4.0,
Estonia,Total gross abstraction non-freshwater,2010,Cubic metres,6,Millions,4.0,
Estonia,Total gross abstraction non-freshwater,2011,Cubic metres,6,Millions,4.0,
Estonia,Total gross abstraction non-freshwater,2012,Cubic metres,6,Millions,5.0,
Estonia,Total gross abstraction non-freshwater,2013,Cubic metres,6,Millions,5.0,
Estonia,Total gross abstraction non-freshwater,2014,Cubic metres,6,Millions,4.0,
Estonia,Total gross abstraction non-freshwater,2015,Cubic metres,6,Millions,4.0,
Estonia,Total gross abstraction non-freshwater,2016,Cubic metres,6,Millions,4.0,
Estonia,Total gross abstraction non-freshwater,2017,Cubic metres,6,Millions,4.0,
Estonia,Total gross abstraction non-freshwater,2018,Cubic metres,6,Millions,3.0,
Estonia,Total gross abstraction non-freshwater,2019,Cubic metres,6,Millions,2.0,
Estonia,Total gross abstraction non-freshwater,2020,Cubic metres,6,Millions,5.0,
Estonia,Total gross abstraction non-freshwater,2021,Cubic metres,6,Millions,6.061,
Estonia,Abstractions for services - non-freshwater,2000,Cubic metres,6,Millions,5.0,
Estonia,Abstractions for services - non-freshwater,2001,Cubic metres,6,Millions,2.0,
Estonia,Abstractions for services - non-freshwater,2002,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for services - non-freshwater,2003,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for services - non-freshwater,2004,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for services - non-freshwater,2005,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for services - non-freshwater,2006,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for services - non-freshwater,2007,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for services - non-freshwater,2008,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for services - non-freshwater,2009,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for services - non-freshwater,2018,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for services - non-freshwater,2019,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for services - non-freshwater,2020,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for services - non-freshwater,2021,Cubic metres,6,Millions,0.081,
Estonia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2000,Cubic metres,6,Millions,11.0,
Estonia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2001,Cubic metres,6,Millions,16.0,
Estonia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2002,Cubic metres,6,Millions,16.0,
Estonia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2003,Cubic metres,6,Millions,16.0,
Estonia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2004,Cubic metres,6,Millions,16.0,
Estonia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2005,Cubic metres,6,Millions,0.0,
Estonia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2006,Cubic metres,6,Millions,0.0,
Estonia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2007,Cubic metres,6,Millions,0.0,
Estonia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2008,Cubic metres,6,Millions,0.0,
Estonia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2009,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2001,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2002,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2003,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2004,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2005,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2006,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2007,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2008,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2009,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2012,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2013,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2014,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2015,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2016,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2017,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2018,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2019,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2020,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Non-freshwater,2021,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for manufacturing. Non-freshwater,2004,Cubic metres,6,Millions,0.0,
Estonia,Electricity production (cooling). Non-freshwater,2001,Cubic metres,6,Millions,8.0,
Estonia,Electricity production (cooling). Non-freshwater,2002,Cubic metres,6,Millions,7.0,
Estonia,Electricity production (cooling). Non-freshwater,2005,Cubic metres,6,Millions,4.0,
Estonia,Electricity production (cooling). Non-freshwater,2008,Cubic metres,6,Millions,4.0,
Estonia,Electricity production (cooling). Non-freshwater,2009,Cubic metres,6,Millions,4.0,
Estonia,Electricity production (cooling). Non-freshwater,2010,Cubic metres,6,Millions,4.0,
Estonia,Electricity production (cooling). Non-freshwater,2011,Cubic metres,6,Millions,4.0,
Estonia,Electricity production (cooling). Non-freshwater,2012,Cubic metres,6,Millions,5.0,
Estonia,Electricity production (cooling). Non-freshwater,2013,Cubic metres,6,Millions,4.0,
Estonia,Electricity production (cooling). Non-freshwater,2014,Cubic metres,6,Millions,4.0,
Estonia,Electricity production (cooling). Non-freshwater,2015,Cubic metres,6,Millions,4.0,
Estonia,Electricity production (cooling). Non-freshwater,2016,Cubic metres,6,Millions,4.0,
Estonia,Electricity production (cooling). Non-freshwater,2017,Cubic metres,6,Millions,4.0,
Estonia,Electricity production (cooling). Non-freshwater,2018,Cubic metres,6,Millions,3.0,
Estonia,Electricity production (cooling). Non-freshwater,2019,Cubic metres,6,Millions,2.0,
Estonia,Electricity production (cooling). Non-freshwater,2020,Cubic metres,6,Millions,5.0,
Estonia,Electricity production (cooling). Non-freshwater,2021,Cubic metres,6,Millions,5.98,
Estonia,Total abstractions of reused water,2000,Cubic metres,6,Millions,4.7,
Estonia,Total abstractions of reused water,2001,Cubic metres,6,Millions,6.5,
Estonia,Total abstractions of reused water,2002,Cubic metres,6,Millions,5.1,
Estonia,Total abstractions of reused water,2003,Cubic metres,6,Millions,1.3,
Estonia,Total abstractions of reused water,2004,Cubic metres,6,Millions,7.6,
Estonia,Total abstractions of reused water,2005,Cubic metres,6,Millions,7.1,
Estonia,Total abstractions of reused water,2006,Cubic metres,6,Millions,3.3,
Estonia,Total abstractions of reused water,2007,Cubic metres,6,Millions,3.2,
Estonia,Total abstractions of reused water,2008,Cubic metres,6,Millions,4.1,
Estonia,Total abstractions of reused water,2009,Cubic metres,6,Millions,4.2,
Estonia,Total abstractions of reused water,2018,Cubic metres,6,Millions,0.0,
Estonia,Total abstractions of reused water,2019,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for manufacturing. Reused water,2000,Cubic metres,6,Millions,4.7,
Estonia,Abstractions for manufacturing. Reused water,2001,Cubic metres,6,Millions,4.3,
Estonia,Abstractions for manufacturing. Reused water,2002,Cubic metres,6,Millions,5.1,
Estonia,Abstractions for manufacturing. Reused water,2003,Cubic metres,6,Millions,1.3,
Estonia,Abstractions for manufacturing. Reused water,2004,Cubic metres,6,Millions,7.6,
Estonia,Abstractions for manufacturing. Reused water,2005,Cubic metres,6,Millions,2.8,
Estonia,Abstractions for manufacturing. Reused water,2006,Cubic metres,6,Millions,3.3,
Estonia,Abstractions for manufacturing. Reused water,2007,Cubic metres,6,Millions,3.2,
Estonia,Abstractions for manufacturing. Reused water,2008,Cubic metres,6,Millions,4.1,
Estonia,Abstractions for manufacturing. Reused water,2009,Cubic metres,6,Millions,4.2,
Estonia,Abstractions for irrigation. Reused water,2000,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Reused water,2001,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Reused water,2002,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Reused water,2003,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Reused water,2004,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Reused water,2005,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Reused water,2006,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Reused water,2007,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Reused water,2008,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Reused water,2009,Cubic metres,6,Millions,0.0,
Estonia,Abstractions for irrigation. Reused water,2010,Cubic metres,6,Millions,0.0,Estimated value
Estonia,Abstractions for irrigation. Reused water,2011,Cubic metres,6,Millions,0.0,Estimated value
Estonia,Abstractions for irrigation. Reused water,2012,Cubic metres,6,Millions,0.0,Estimated value
Estonia,Abstractions for irrigation. Reused water,2013,Cubic metres,6,Millions,0.0,Estimated value
Estonia,Abstractions for irrigation. Reused water,2014,Cubic metres,6,Millions,0.0,Estimated value
Estonia,Abstractions for irrigation. Reused water,2015,Cubic metres,6,Millions,0.0,Estimated value
Estonia,Abstractions for irrigation. Reused water,2016,Cubic metres,6,Millions,0.0,Estimated value
Estonia,Abstractions for irrigation. Reused water,2017,Cubic metres,6,Millions,0.0,Estimated value
Estonia,Abstractions for irrigation. Reused water,2018,Cubic metres,6,Millions,0.0,Estimated value
Estonia,Public water supply,2000,Cubic metres,6,Millions,71.5,
Estonia,Public water supply,2001,Cubic metres,6,Millions,66.1,
Estonia,Public water supply,2002,Cubic metres,6,Millions,71.1,
Estonia,Public water supply,2003,Cubic metres,6,Millions,69.7,
Estonia,Public water supply,2004,Cubic metres,6,Millions,66.1,
Estonia,Public water supply,2010,Cubic metres,6,Millions,46.8,
Estonia,Public water supply,2011,Cubic metres,6,Millions,47.8,
Estonia,Public water supply,2012,Cubic metres,6,Millions,49.8,
Estonia,Public water supply,2013,Cubic metres,6,Millions,51.6,
Estonia,Public water supply,2014,Cubic metres,6,Millions,44.49,
Estonia,Public water supply,2015,Cubic metres,6,Millions,50.52,
Estonia,Public water supply,2016,Cubic metres,6,Millions,50.18,
Estonia,Public water supply,2017,Cubic metres,6,Millions,49.29,
Estonia,Public water supply,2018,Cubic metres,6,Millions,48.63,
Estonia,Public water supply,2019,Cubic metres,6,Millions,52.748,
Estonia,Public water supply,2020,Cubic metres,6,Millions,51.228,
Estonia,Public water supply,2021,Cubic metres,6,Millions,62.516,
Estonia,"Public water supply for agriculture, forestry and fishing",2010,Cubic metres,6,Millions,0.2,
Estonia,"Public water supply for agriculture, forestry and fishing",2011,Cubic metres,6,Millions,0.2,
Estonia,"Public water supply for agriculture, forestry and fishing",2012,Cubic metres,6,Millions,0.3,
Estonia,"Public water supply for agriculture, forestry and fishing",2013,Cubic metres,6,Millions,0.3,
Estonia,"Public water supply for agriculture, forestry and fishing",2014,Cubic metres,6,Millions,0.21,
Estonia,"Public water supply for agriculture, forestry and fishing",2015,Cubic metres,6,Millions,0.18,
Estonia,"Public water supply for agriculture, forestry and fishing",2016,Cubic metres,6,Millions,0.16,
Estonia,"Public water supply for agriculture, forestry and fishing",2017,Cubic metres,6,Millions,0.17,
Estonia,"Public water supply for agriculture, forestry and fishing",2018,Cubic metres,6,Millions,0.16,
Estonia,"Public water supply for agriculture, forestry and fishing",2019,Cubic metres,6,Millions,0.12,
Estonia,"Public water supply for agriculture, forestry and fishing",2020,Cubic metres,6,Millions,0.128,
Estonia,"Public water supply for agriculture, forestry and fishing",2021,Cubic metres,6,Millions,0.111,
Estonia,Public water supply for total manufacturing,2010,Cubic metres,6,Millions,7.0,
Estonia,Public water supply for total manufacturing,2011,Cubic metres,6,Millions,7.2,
Estonia,Public water supply for total manufacturing,2012,Cubic metres,6,Millions,7.8,
Estonia,Public water supply for total manufacturing,2013,Cubic metres,6,Millions,7.9,
Estonia,Public water supply for total manufacturing,2014,Cubic metres,6,Millions,6.36,
Estonia,Public water supply for total manufacturing,2015,Cubic metres,6,Millions,7.91,
Estonia,Public water supply for total manufacturing,2016,Cubic metres,6,Millions,8.06,
Estonia,Public water supply for total manufacturing,2017,Cubic metres,6,Millions,8.25,
Estonia,Public water supply for total manufacturing,2018,Cubic metres,6,Millions,8.33,
Estonia,Public water supply for total manufacturing,2019,Cubic metres,6,Millions,9.744,
Estonia,Public water supply for total manufacturing,2020,Cubic metres,6,Millions,7.422,
Estonia,Public water supply for total manufacturing,2021,Cubic metres,6,Millions,7.285,
Estonia,Public water supply for cooling (manufacturing),2010,Cubic metres,6,Millions,0.0,
Estonia,Public water supply for cooling (manufacturing),2011,Cubic metres,6,Millions,0.0,
Estonia,Public water supply for cooling (manufacturing),2012,Cubic metres,6,Millions,0.0,
Estonia,Public water supply for cooling (manufacturing),2013,Cubic metres,6,Millions,0.1,
Estonia,Public water supply for cooling (manufacturing),2014,Cubic metres,6,Millions,0.03,
Estonia,Public water supply for cooling (manufacturing),2015,Cubic metres,6,Millions,0.05,
Estonia,Public water supply for cooling (manufacturing),2016,Cubic metres,6,Millions,0.04,
Estonia,Public water supply for cooling (manufacturing),2017,Cubic metres,6,Millions,0.03,
Estonia,Public water supply for cooling (manufacturing),2018,Cubic metres,6,Millions,0.0,
Estonia,Public water supply for cooling (manufacturing),2019,Cubic metres,6,Millions,0.0,
Estonia,Public water supply for cooling (manufacturing),2020,Cubic metres,6,Millions,0.001,
Estonia,Public water supply for cooling (manufacturing),2021,Cubic metres,6,Millions,0.001,
Estonia,Public water supply for electricity,2010,Cubic metres,6,Millions,0.2,
Estonia,Public water supply for electricity,2011,Cubic metres,6,Millions,0.2,
Estonia,Public water supply for electricity,2012,Cubic metres,6,Millions,0.2,
Estonia,Public water supply for electricity,2013,Cubic metres,6,Millions,0.1,
Estonia,Public water supply for electricity,2014,Cubic metres,6,Millions,0.011,
Estonia,Public water supply for electricity,2015,Cubic metres,6,Millions,0.12,
Estonia,Public water supply for electricity,2016,Cubic metres,6,Millions,0.09,
Estonia,Public water supply for electricity,2017,Cubic metres,6,Millions,0.01,
Estonia,Public water supply for electricity,2018,Cubic metres,6,Millions,0.06,
Estonia,Public water supply for electricity,2019,Cubic metres,6,Millions,0.062,
Estonia,Public water supply for electricity,2020,Cubic metres,6,Millions,0.063,
Estonia,Public water supply for electricity,2021,Cubic metres,6,Millions,0.007,
Estonia,Public water supply for industry and construction,2010,Cubic metres,6,Millions,7.2,
Estonia,Public water supply for industry and construction,2011,Cubic metres,6,Millions,7.3,
Estonia,Public water supply for industry and construction,2012,Cubic metres,6,Millions,7.9,
Estonia,Self- and other supply ,2010,Cubic metres,6,Millions,1533.9,
Estonia,Self- and other supply ,2011,Cubic metres,6,Millions,1575.5,
Estonia,Self- and other supply ,2012,Cubic metres,6,Millions,1569.1,
Estonia,Self- and other supply ,2013,Cubic metres,6,Millions,1691.7,
Estonia,Self- and other supply ,2014,Cubic metres,6,Millions,1647.08,
Estonia,Self- and other supply ,2015,Cubic metres,6,Millions,1643.1,
Estonia,Self- and other supply ,2016,Cubic metres,6,Millions,1728.13,
Estonia,Self- and other supply ,2017,Cubic metres,6,Millions,1737.82,
Estonia,Self- and other supply ,2018,Cubic metres,6,Millions,1559.26,
Estonia,Self- and other supply ,2019,Cubic metres,6,Millions,747.172,
Estonia,Self- and other supply ,2020,Cubic metres,6,Millions,620.51,
Estonia,Self- and other supply ,2021,Cubic metres,6,Millions,755.396,
Estonia,Self- and other supply for electricity production (cooling),2010,Cubic metres,6,Millions,1494.9,
Estonia,Self- and other supply for electricity production (cooling),2011,Cubic metres,6,Millions,1527.9,
Estonia,Self- and other supply for electricity production (cooling),2012,Cubic metres,6,Millions,1302.3,
Estonia,Self- and other supply for electricity production (cooling),2013,Cubic metres,6,Millions,1474.9,
Estonia,Self- and other supply for electricity production (cooling),2014,Cubic metres,6,Millions,1459.65,
Estonia,Self- and other supply for electricity production (cooling),2015,Cubic metres,6,Millions,1402.56,
Estonia,Self- and other supply for electricity production (cooling),2016,Cubic metres,6,Millions,1520.38,
Estonia,Self- and other supply for electricity production (cooling),2017,Cubic metres,6,Millions,1495.56,
Estonia,Self- and other supply for electricity production (cooling),2018,Cubic metres,6,Millions,1348.46,
Estonia,Self- and other supply for electricity production (cooling),2019,Cubic metres,6,Millions,675.463,
Estonia,Self- and other supply for electricity production (cooling),2020,Cubic metres,6,Millions,541.467,
Estonia,Self- and other supply for electricity production (cooling),2021,Cubic metres,6,Millions,676.342,
Estonia,Self- and other supply for electricity production and distribution,2010,Cubic metres,6,Millions,1499.4,
Estonia,Self- and other supply for electricity production and distribution,2011,Cubic metres,6,Millions,1534.9,
Estonia,Self- and other supply for electricity production and distribution,2012,Cubic metres,6,Millions,1309.2,
Estonia,Self- and other supply for electricity production and distribution,2013,Cubic metres,6,Millions,1482.3,
Estonia,Self- and other supply for electricity production and distribution,2014,Cubic metres,6,Millions,1466.0,
Estonia,Self- and other supply for electricity production and distribution,2015,Cubic metres,6,Millions,1410.29,
Estonia,Self- and other supply for electricity production and distribution,2016,Cubic metres,6,Millions,1526.08,
Estonia,Self- and other supply for electricity production and distribution,2017,Cubic metres,6,Millions,1502.02,
Estonia,Self- and other supply for electricity production and distribution,2018,Cubic metres,6,Millions,1356.29,
Estonia,Self- and other supply for electricity production and distribution,2019,Cubic metres,6,Millions,683.695,
Estonia,Self- and other supply for electricity production and distribution,2020,Cubic metres,6,Millions,549.804,
Estonia,Self- and other supply for electricity production and distribution,2021,Cubic metres,6,Millions,684.88,
Estonia,Self- and other supply for manufacturing (cooling),2010,Cubic metres,6,Millions,2.3,
Estonia,Self- and other supply for manufacturing (cooling),2011,Cubic metres,6,Millions,2.3,
Estonia,Self- and other supply for manufacturing (cooling),2013,Cubic metres,6,Millions,8.6,
Estonia,Self- and other supply for manufacturing (cooling),2019,Cubic metres,6,Millions,42.543,
Estonia,Self- and other supply for manufacturing (cooling),2020,Cubic metres,6,Millions,43.848,
Estonia,Self- and other supply for manufacturing (cooling),2021,Cubic metres,6,Millions,42.289,
Estonia,Self- and other supply for mining and quarrying.,2010,Cubic metres,6,Millions,1.9,
Estonia,Self- and other supply for mining and quarrying.,2011,Cubic metres,6,Millions,5.0,
Estonia,Self- and other supply for mining and quarrying.,2012,Cubic metres,6,Millions,2.8,
Estonia,Self- and other supply for mining and quarrying.,2013,Cubic metres,6,Millions,1.5,
Estonia,Self- and other supply for mining and quarrying.,2019,Cubic metres,6,Millions,0.413,
Estonia,Self- and other supply for mining and quarrying.,2020,Cubic metres,6,Millions,5.552,
Estonia,Self- and other supply for mining and quarrying.,2021,Cubic metres,6,Millions,5.461,
Estonia,Self- and other supply for industry and contruction,2010,Cubic metres,6,Millions,1522.2,
Estonia,Self- and other supply for industry and contruction,2011,Cubic metres,6,Millions,1561.5,
Estonia,Self- and other supply for industry and contruction,2012,Cubic metres,6,Millions,1338.3,
Estonia,Self- and other supply for industry and contruction,2013,Cubic metres,6,Millions,1516.9,
Estonia,Self- and other supply for industry and contruction,2019,Cubic metres,6,Millions,740.736,
Estonia,Self- and other supply for industry and contruction,2020,Cubic metres,6,Millions,614.301,
Estonia,Self- and other supply for industry and contruction,2021,Cubic metres,6,Millions,748.99,
Estonia,"Self- and other supply for agriculture, fishing and forestry",2010,Cubic metres,6,Millions,4.3,
Estonia,"Self- and other supply for agriculture, fishing and forestry",2011,Cubic metres,6,Millions,4.0,
Estonia,"Self- and other supply for agriculture, fishing and forestry",2012,Cubic metres,6,Millions,4.4,
Estonia,"Self- and other supply for agriculture, fishing and forestry",2013,Cubic metres,6,Millions,4.6,
Estonia,"Self- and other supply for agriculture, fishing and forestry",2014,Cubic metres,6,Millions,4.36,
Estonia,"Self- and other supply for agriculture, fishing and forestry",2015,Cubic metres,6,Millions,4.63,
Estonia,"Self- and other supply for agriculture, fishing and forestry",2016,Cubic metres,6,Millions,4.28,
Estonia,"Self- and other supply for agriculture, fishing and forestry",2017,Cubic metres,6,Millions,4.49,
Estonia,"Self- and other supply for agriculture, fishing and forestry",2018,Cubic metres,6,Millions,4.55,
Estonia,"Self- and other supply for agriculture, fishing and forestry",2019,Cubic metres,6,Millions,4.963,
Estonia,"Self- and other supply for agriculture, fishing and forestry",2020,Cubic metres,6,Millions,4.84,
Estonia,"Self- and other supply for agriculture, fishing and forestry",2021,Cubic metres,6,Millions,4.964,
Estonia,Self- and other supply for total manufacturing,2008,Cubic metres,6,Millions,25.5,
Estonia,Self- and other supply for total manufacturing,2010,Cubic metres,6,Millions,21.0,
Estonia,Self- and other supply for total manufacturing,2011,Cubic metres,6,Millions,21.6,
Estonia,Self- and other supply for total manufacturing,2012,Cubic metres,6,Millions,26.3,
Estonia,Self- and other supply for total manufacturing,2013,Cubic metres,6,Millions,19.9,
Estonia,Self- and other supply for total manufacturing,2014,Cubic metres,6,Millions,19.48,
Estonia,Self- and other supply for total manufacturing,2015,Cubic metres,6,Millions,27.98,
Estonia,Self- and other supply for total manufacturing,2016,Cubic metres,6,Millions,19.41,
Estonia,Self- and other supply for total manufacturing,2017,Cubic metres,6,Millions,20.66,
Estonia,Self- and other supply for total manufacturing,2018,Cubic metres,6,Millions,20.23,
Estonia,Self- and other supply for total manufacturing,2019,Cubic metres,6,Millions,56.528,
Estonia,Self- and other supply for total manufacturing,2020,Cubic metres,6,Millions,58.909,
Estonia,Self- and other supply for total manufacturing,2021,Cubic metres,6,Millions,58.631,
Estonia,Total gross abstraction. Desalinated water,2000,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2001,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2002,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2003,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2004,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2005,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2006,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2007,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2008,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2009,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2010,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2011,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2012,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2013,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2014,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2015,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2016,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2017,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2018,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2019,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2020,Cubic metres,6,Millions,0.0,
Estonia,Total gross abstraction. Desalinated water,2021,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2000,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2001,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2002,Cubic metres,6,Millions,0.0,
Estonia,Water abstraction for public water supply. Desalinated water,2003,Cubic metres,6,Millions,0.0,
