country,continent,h20_variable,year,h20_unit,h20_powercode_code,h20_powercode,h20_value,h20_flags
Bulgaria,Europe,Self- and other supply for basic metals,2009,Cubic metres,6,Millions,49.7,
Bulgaria,Europe,Self- and other supply for basic metals,2010,Cubic metres,6,Millions,35.9,
Bulgaria,Europe,Self- and other supply for basic metals,2011,Cubic metres,6,Millions,16.46,
Bulgaria,Europe,Self- and other supply for basic metals,2012,Cubic metres,6,Millions,15.78,
Bulgaria,Europe,Self- and other supply for basic metals,2013,Cubic metres,6,Millions,15.65,
Bulgaria,Europe,Self- and other supply for basic metals,2014,Cubic metres,6,Millions,15.21,
Bulgaria,Europe,Self- and other supply for basic metals,2015,Cubic metres,6,Millions,17.69,
Bulgaria,Europe,Self- and other supply for basic metals,2016,Cubic metres,6,Millions,18.05,
Bulgaria,Europe,Self- and other supply for basic metals,2017,Cubic metres,6,Millions,19.15,
Bulgaria,Europe,Self- and other supply for basic metals,2018,Cubic metres,6,Millions,18.39,
Bulgaria,Europe,Self- and other supply for basic metals,2019,Cubic metres,6,Millions,16.31,
Bulgaria,Europe,Self- and other supply for basic metals,2020,Cubic metres,6,Millions,14.66,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2000,Cubic metres,6,Millions,239.1,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2001,Cubic metres,6,Millions,174.08,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2002,Cubic metres,6,Millions,162.9,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2003,Cubic metres,6,Millions,89.35,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2004,Cubic metres,6,Millions,94.4,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2005,Cubic metres,6,Millions,98.01,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2006,Cubic metres,6,Millions,97.98,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2007,Cubic metres,6,Millions,96.21,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2008,Cubic metres,6,Millions,101.78,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2009,Cubic metres,6,Millions,70.36,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2010,Cubic metres,6,Millions,71.68,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2011,Cubic metres,6,Millions,83.42,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2012,Cubic metres,6,Millions,83.74,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2013,Cubic metres,6,Millions,77.25,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2014,Cubic metres,6,Millions,72.76,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2015,Cubic metres,6,Millions,80.97,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2016,Cubic metres,6,Millions,84.36,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2017,Cubic metres,6,Millions,89.95,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2018,Cubic metres,6,Millions,87.82,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2019,Cubic metres,6,Millions,87.9,
Bulgaria,Europe,"Self- and other supply for chemicals, refined petroleum etc",2020,Cubic metres,6,Millions,75.03,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2000,Cubic metres,6,Millions,52.94,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2001,Cubic metres,6,Millions,37.78,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2002,Cubic metres,6,Millions,35.16,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2003,Cubic metres,6,Millions,29.31,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2004,Cubic metres,6,Millions,32.58,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2005,Cubic metres,6,Millions,33.22,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2006,Cubic metres,6,Millions,38.85,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2007,Cubic metres,6,Millions,39.64,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2008,Cubic metres,6,Millions,52.51,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2009,Cubic metres,6,Millions,19.0,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2010,Cubic metres,6,Millions,34.04,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2011,Cubic metres,6,Millions,27.96,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2012,Cubic metres,6,Millions,28.48,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2013,Cubic metres,6,Millions,29.96,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2014,Cubic metres,6,Millions,31.38,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2015,Cubic metres,6,Millions,23.86,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2016,Cubic metres,6,Millions,27.9,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2017,Cubic metres,6,Millions,26.95,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2018,Cubic metres,6,Millions,29.02,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2019,Cubic metres,6,Millions,27.82,
Bulgaria,Europe,Self- and other supply for mining and quarrying.,2020,Cubic metres,6,Millions,27.63,
Bulgaria,Europe,Self- and other supply for industry and contruction,2000,Cubic metres,6,Millions,4093.74,
Bulgaria,Europe,Self- and other supply for industry and contruction,2001,Cubic metres,6,Millions,4356.83,
Bulgaria,Europe,Self- and other supply for industry and contruction,2002,Cubic metres,6,Millions,5195.09,
Bulgaria,Europe,Self- and other supply for industry and contruction,2003,Cubic metres,6,Millions,5213.09,
Bulgaria,Europe,Self- and other supply for industry and contruction,2004,Cubic metres,6,Millions,4834.35,
Bulgaria,Europe,Self- and other supply for industry and contruction,2005,Cubic metres,6,Millions,4815.33,
Bulgaria,Europe,Self- and other supply for industry and contruction,2006,Cubic metres,6,Millions,4751.56,
Bulgaria,Europe,Self- and other supply for industry and contruction,2007,Cubic metres,6,Millions,4256.9,
Bulgaria,Europe,Self- and other supply for industry and contruction,2008,Cubic metres,6,Millions,4462.38,
Bulgaria,Europe,Self- and other supply for industry and contruction,2009,Cubic metres,6,Millions,4184.14,
Bulgaria,Europe,Self- and other supply for industry and contruction,2010,Cubic metres,6,Millions,4123.16,
Bulgaria,Europe,Self- and other supply for industry and contruction,2011,Cubic metres,6,Millions,4442.43,
Bulgaria,Europe,Self- and other supply for industry and contruction,2012,Cubic metres,6,Millions,3871.12,
Bulgaria,Europe,Self- and other supply for industry and contruction,2013,Cubic metres,6,Millions,3759.83,
Bulgaria,Europe,Self- and other supply for industry and contruction,2014,Cubic metres,6,Millions,3814.84,
Bulgaria,Europe,Self- and other supply for industry and contruction,2015,Cubic metres,6,Millions,3962.56,
Bulgaria,Europe,Self- and other supply for industry and contruction,2016,Cubic metres,6,Millions,3953.58,
Bulgaria,Europe,Self- and other supply for industry and contruction,2017,Cubic metres,6,Millions,4004.2,
Bulgaria,Europe,Self- and other supply for industry and contruction,2018,Cubic metres,6,Millions,3914.97,
Bulgaria,Europe,Self- and other supply for industry and contruction,2019,Cubic metres,6,Millions,3847.84,
Bulgaria,Europe,Self- and other supply for industry and contruction,2020,Cubic metres,6,Millions,3581.09,
Bulgaria,Europe,Self- and other supply for paper products,2000,Cubic metres,6,Millions,44.45,
Bulgaria,Europe,Self- and other supply for paper products,2001,Cubic metres,6,Millions,20.99,
Bulgaria,Europe,Self- and other supply for paper products,2002,Cubic metres,6,Millions,22.95,
Bulgaria,Europe,Self- and other supply for paper products,2003,Cubic metres,6,Millions,53.86,
Bulgaria,Europe,Self- and other supply for paper products,2004,Cubic metres,6,Millions,47.64,
Bulgaria,Europe,Self- and other supply for paper products,2005,Cubic metres,6,Millions,38.42,
Bulgaria,Europe,Self- and other supply for paper products,2006,Cubic metres,6,Millions,36.72,
Bulgaria,Europe,Self- and other supply for paper products,2007,Cubic metres,6,Millions,40.17,
Bulgaria,Europe,Self- and other supply for paper products,2008,Cubic metres,6,Millions,32.18,
Bulgaria,Europe,Self- and other supply for paper products,2009,Cubic metres,6,Millions,15.46,
Bulgaria,Europe,Self- and other supply for paper products,2010,Cubic metres,6,Millions,24.88,
Bulgaria,Europe,Self- and other supply for paper products,2011,Cubic metres,6,Millions,27.38,
Bulgaria,Europe,Self- and other supply for paper products,2012,Cubic metres,6,Millions,27.01,
Bulgaria,Europe,Self- and other supply for paper products,2013,Cubic metres,6,Millions,28.66,
Bulgaria,Europe,Self- and other supply for paper products,2014,Cubic metres,6,Millions,30.55,
Bulgaria,Europe,Self- and other supply for paper products,2015,Cubic metres,6,Millions,29.49,
Bulgaria,Europe,Self- and other supply for paper products,2016,Cubic metres,6,Millions,28.66,
Bulgaria,Europe,Self- and other supply for paper products,2017,Cubic metres,6,Millions,27.15,
Bulgaria,Europe,Self- and other supply for paper products,2018,Cubic metres,6,Millions,25.31,
Bulgaria,Europe,Self- and other supply for paper products,2019,Cubic metres,6,Millions,22.6,
Bulgaria,Europe,Self- and other supply for paper products,2020,Cubic metres,6,Millions,20.74,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2000,Cubic metres,6,Millions,232.92,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2001,Cubic metres,6,Millions,183.17,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2002,Cubic metres,6,Millions,156.07,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2003,Cubic metres,6,Millions,183.32,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2004,Cubic metres,6,Millions,167.38,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2005,Cubic metres,6,Millions,150.03,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2006,Cubic metres,6,Millions,174.99,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2007,Cubic metres,6,Millions,255.26,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2008,Cubic metres,6,Millions,288.02,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2009,Cubic metres,6,Millions,323.43,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2010,Cubic metres,6,Millions,306.3,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2011,Cubic metres,6,Millions,345.56,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2012,Cubic metres,6,Millions,292.68,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2013,Cubic metres,6,Millions,293.01,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2014,Cubic metres,6,Millions,285.92,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2015,Cubic metres,6,Millions,356.08,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2016,Cubic metres,6,Millions,350.61,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2017,Cubic metres,6,Millions,303.64,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2018,Cubic metres,6,Millions,309.15,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2019,Cubic metres,6,Millions,322.94,
Bulgaria,Europe,"Self- and other supply for agriculture, fishing and forestry",2020,Cubic metres,6,Millions,332.46,
Bulgaria,Europe,Self- and other supply for textiles,2000,Cubic metres,6,Millions,8.39,
Bulgaria,Europe,Self- and other supply for textiles,2001,Cubic metres,6,Millions,8.28,
Bulgaria,Europe,Self- and other supply for textiles,2002,Cubic metres,6,Millions,8.31,
Bulgaria,Europe,Self- and other supply for textiles,2003,Cubic metres,6,Millions,8.22,
Bulgaria,Europe,Self- and other supply for textiles,2004,Cubic metres,6,Millions,6.43,
Bulgaria,Europe,Self- and other supply for textiles,2005,Cubic metres,6,Millions,7.0,
Bulgaria,Europe,Self- and other supply for textiles,2006,Cubic metres,6,Millions,7.1,
Bulgaria,Europe,Self- and other supply for textiles,2007,Cubic metres,6,Millions,7.16,
Bulgaria,Europe,Self- and other supply for textiles,2008,Cubic metres,6,Millions,5.98,
Bulgaria,Europe,Self- and other supply for textiles,2009,Cubic metres,6,Millions,4.72,
Bulgaria,Europe,Self- and other supply for textiles,2010,Cubic metres,6,Millions,3.94,
Bulgaria,Europe,Self- and other supply for textiles,2011,Cubic metres,6,Millions,4.37,
Bulgaria,Europe,Self- and other supply for textiles,2012,Cubic metres,6,Millions,3.9,
Bulgaria,Europe,Self- and other supply for textiles,2013,Cubic metres,6,Millions,3.93,
Bulgaria,Europe,Self- and other supply for textiles,2014,Cubic metres,6,Millions,4.0,
Bulgaria,Europe,Self- and other supply for textiles,2015,Cubic metres,6,Millions,3.57,
Bulgaria,Europe,Self- and other supply for textiles,2016,Cubic metres,6,Millions,6.22,
Bulgaria,Europe,Self- and other supply for textiles,2017,Cubic metres,6,Millions,4.63,
Bulgaria,Europe,Self- and other supply for textiles,2018,Cubic metres,6,Millions,4.83,
Bulgaria,Europe,Self- and other supply for textiles,2019,Cubic metres,6,Millions,4.71,
Bulgaria,Europe,Self- and other supply for textiles,2020,Cubic metres,6,Millions,3.78,
Bulgaria,Europe,Self- and other supply for food processing industry,2000,Cubic metres,6,Millions,34.19,
Bulgaria,Europe,Self- and other supply for food processing industry,2001,Cubic metres,6,Millions,25.98,
Bulgaria,Europe,Self- and other supply for food processing industry,2002,Cubic metres,6,Millions,24.59,
Bulgaria,Europe,Self- and other supply for food processing industry,2003,Cubic metres,6,Millions,27.5,
Bulgaria,Europe,Self- and other supply for food processing industry,2004,Cubic metres,6,Millions,20.64,
Bulgaria,Europe,Self- and other supply for food processing industry,2005,Cubic metres,6,Millions,27.21,
Bulgaria,Europe,Self- and other supply for food processing industry,2006,Cubic metres,6,Millions,33.83,
Bulgaria,Europe,Self- and other supply for food processing industry,2007,Cubic metres,6,Millions,38.94,
Bulgaria,Europe,Self- and other supply for food processing industry,2008,Cubic metres,6,Millions,36.46,
Bulgaria,Europe,Self- and other supply for food processing industry,2009,Cubic metres,6,Millions,28.61,
Bulgaria,Europe,Self- and other supply for food processing industry,2010,Cubic metres,6,Millions,24.17,
Bulgaria,Europe,Self- and other supply for food processing industry,2011,Cubic metres,6,Millions,22.33,
Bulgaria,Europe,Self- and other supply for food processing industry,2012,Cubic metres,6,Millions,26.32,
Bulgaria,Europe,Self- and other supply for food processing industry,2013,Cubic metres,6,Millions,26.03,
Bulgaria,Europe,Self- and other supply for food processing industry,2014,Cubic metres,6,Millions,29.59,
Bulgaria,Europe,Self- and other supply for food processing industry,2015,Cubic metres,6,Millions,36.5,
Bulgaria,Europe,Self- and other supply for food processing industry,2016,Cubic metres,6,Millions,18.46,
Bulgaria,Europe,Self- and other supply for food processing industry,2017,Cubic metres,6,Millions,48.41,
Bulgaria,Europe,Self- and other supply for food processing industry,2018,Cubic metres,6,Millions,38.89,
Bulgaria,Europe,Self- and other supply for food processing industry,2019,Cubic metres,6,Millions,58.39,
Bulgaria,Europe,Self- and other supply for food processing industry,2020,Cubic metres,6,Millions,56.21,
Bulgaria,Europe,Self- and other supply for total manufacturing,2000,Cubic metres,6,Millions,462.24,
Bulgaria,Europe,Self- and other supply for total manufacturing,2001,Cubic metres,6,Millions,334.13,
Bulgaria,Europe,Self- and other supply for total manufacturing,2002,Cubic metres,6,Millions,316.31,
Bulgaria,Europe,Self- and other supply for total manufacturing,2003,Cubic metres,6,Millions,303.5,
Bulgaria,Europe,Self- and other supply for total manufacturing,2004,Cubic metres,6,Millions,301.43,
Bulgaria,Europe,Self- and other supply for total manufacturing,2005,Cubic metres,6,Millions,293.18,
Bulgaria,Europe,Self- and other supply for total manufacturing,2006,Cubic metres,6,Millions,298.45,
Bulgaria,Europe,Self- and other supply for total manufacturing,2007,Cubic metres,6,Millions,305.21,
Bulgaria,Europe,Self- and other supply for total manufacturing,2008,Cubic metres,6,Millions,282.85,
Bulgaria,Europe,Self- and other supply for total manufacturing,2009,Cubic metres,6,Millions,202.96,
Bulgaria,Europe,Self- and other supply for total manufacturing,2010,Cubic metres,6,Millions,185.83,
Bulgaria,Europe,Self- and other supply for total manufacturing,2011,Cubic metres,6,Millions,175.32,
Bulgaria,Europe,Self- and other supply for total manufacturing,2012,Cubic metres,6,Millions,176.5,
Bulgaria,Europe,Self- and other supply for total manufacturing,2013,Cubic metres,6,Millions,169.3,
Bulgaria,Europe,Self- and other supply for total manufacturing,2014,Cubic metres,6,Millions,171.56,
Bulgaria,Europe,Self- and other supply for total manufacturing,2015,Cubic metres,6,Millions,186.34,
Bulgaria,Europe,Self- and other supply for total manufacturing,2016,Cubic metres,6,Millions,179.74,
Bulgaria,Europe,Self- and other supply for total manufacturing,2017,Cubic metres,6,Millions,208.33,
Bulgaria,Europe,Self- and other supply for total manufacturing,2018,Cubic metres,6,Millions,193.36,
Bulgaria,Europe,Self- and other supply for total manufacturing,2019,Cubic metres,6,Millions,206.21,
Bulgaria,Europe,Self- and other supply for total manufacturing,2020,Cubic metres,6,Millions,186.88,
Bulgaria,Europe,Total gross abstraction. Desalinated water,1995,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2000,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2001,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2002,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2003,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2004,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2005,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2006,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2007,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2008,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2009,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2010,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2011,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2012,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2013,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2014,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2015,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2016,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2017,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2018,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2019,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Total gross abstraction. Desalinated water,2020,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,1995,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2000,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2001,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2002,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2003,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2004,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2005,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2006,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2007,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2008,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2009,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2010,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2011,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2012,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2013,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2014,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2015,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2016,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2017,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2018,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2019,Cubic metres,6,Millions,0.0,
Bulgaria,Europe,Water abstraction for public water supply. Desalinated water,2020,Cubic metres,6,Millions,0.0,
China (People's Republic of),Asia,Total abstractions of reused water,1999,Cubic metres,6,Millions,2245.0,
China (People's Republic of),Asia,Total abstractions of reused water,2000,Cubic metres,6,Millions,2212.0,
China (People's Republic of),Asia,Total abstractions of reused water,2001,Cubic metres,6,Millions,2227.0,
China (People's Republic of),Asia,Total abstractions of reused water,2002,Cubic metres,6,Millions,2199.0,
China (People's Republic of),Asia,Total abstractions of reused water,2003,Cubic metres,6,Millions,1596.0,
China (People's Republic of),Asia,Total abstractions of reused water,2004,Cubic metres,6,Millions,1664.0,
Croatia,,Total gross abstraction non-freshwater,2000,Cubic metres,6,Millions,360.0,
Croatia,,Total gross abstraction non-freshwater,2001,Cubic metres,6,Millions,379.3,
Croatia,,Total gross abstraction non-freshwater,2002,Cubic metres,6,Millions,318.6,
Croatia,,Total gross abstraction non-freshwater,2003,Cubic metres,6,Millions,353.8,
Croatia,,Total gross abstraction non-freshwater,2004,Cubic metres,6,Millions,287.7,
Croatia,,Total gross abstraction non-freshwater,2005,Cubic metres,6,Millions,323.3,
Croatia,,Total gross abstraction non-freshwater,2006,Cubic metres,6,Millions,300.5,
Croatia,,Total gross abstraction non-freshwater,2007,Cubic metres,6,Millions,326.0,
Croatia,,Total gross abstraction non-freshwater,2008,Cubic metres,6,Millions,324.9,
Croatia,,Total gross abstraction non-freshwater,2009,Cubic metres,6,Millions,307.8,
Croatia,,Total gross abstraction non-freshwater,2010,Cubic metres,6,Millions,256.1,
Croatia,,Total gross abstraction non-freshwater,2011,Cubic metres,6,Millions,269.1,
Croatia,,Total gross abstraction non-freshwater,2012,Cubic metres,6,Millions,313.3,
Croatia,,Total gross abstraction non-freshwater,2013,Cubic metres,6,Millions,277.0,
Croatia,,Total gross abstraction non-freshwater,2014,Cubic metres,6,Millions,279.2,
Croatia,,Total gross abstraction non-freshwater,2015,Cubic metres,6,Millions,271.52,
Croatia,,Total gross abstraction non-freshwater,2016,Cubic metres,6,Millions,298.45,
Croatia,,Total gross abstraction non-freshwater,2017,Cubic metres,6,Millions,295.29,
Croatia,,Total gross abstraction non-freshwater,2018,Cubic metres,6,Millions,295.85,
Croatia,,Total gross abstraction non-freshwater,2019,Cubic metres,6,Millions,272.09,
Croatia,,Total gross abstraction non-freshwater,2020,Cubic metres,6,Millions,255.05,
Croatia,,Abstractions for manufacturing. Non-freshwater,1996,Cubic metres,6,Millions,78.0,
Croatia,,Abstractions for manufacturing. Non-freshwater,1997,Cubic metres,6,Millions,38.0,
Croatia,,Abstractions for manufacturing. Non-freshwater,1998,Cubic metres,6,Millions,64.0,
Croatia,,Abstractions for manufacturing. Non-freshwater,1999,Cubic metres,6,Millions,75.0,
Croatia,,Abstractions for manufacturing. Non-freshwater,2000,Cubic metres,6,Millions,35.0,
Croatia,,Abstractions for manufacturing. Non-freshwater,2001,Cubic metres,6,Millions,36.5,
Croatia,,Abstractions for manufacturing. Non-freshwater,2002,Cubic metres,6,Millions,33.8,
Croatia,,Abstractions for manufacturing. Non-freshwater,2003,Cubic metres,6,Millions,31.8,
Croatia,,Abstractions for manufacturing. Non-freshwater,2004,Cubic metres,6,Millions,31.4,
Croatia,,Abstractions for manufacturing. Non-freshwater,2005,Cubic metres,6,Millions,33.8,
Croatia,,Abstractions for manufacturing. Non-freshwater,2006,Cubic metres,6,Millions,34.6,
Croatia,,Abstractions for manufacturing. Non-freshwater,2007,Cubic metres,6,Millions,36.5,
Croatia,,Abstractions for manufacturing. Non-freshwater,2008,Cubic metres,6,Millions,35.8,
Croatia,,Abstractions for manufacturing. Non-freshwater,2009,Cubic metres,6,Millions,33.3,
Croatia,,Abstractions for manufacturing. Non-freshwater,2010,Cubic metres,6,Millions,29.8,
Croatia,,Abstractions for manufacturing. Non-freshwater,2011,Cubic metres,6,Millions,34.8,
Croatia,,Abstractions for manufacturing. Non-freshwater,2012,Cubic metres,6,Millions,36.8,
Croatia,,Abstractions for manufacturing. Non-freshwater,2013,Cubic metres,6,Millions,33.2,
Croatia,,Abstractions for manufacturing. Non-freshwater,2014,Cubic metres,6,Millions,29.47,
Croatia,,Abstractions for manufacturing. Non-freshwater,2015,Cubic metres,6,Millions,28.54,
Croatia,,Abstractions for manufacturing. Non-freshwater,2016,Cubic metres,6,Millions,27.25,
Croatia,,Abstractions for manufacturing. Non-freshwater,2017,Cubic metres,6,Millions,31.24,
Croatia,,Abstractions for manufacturing. Non-freshwater,2018,Cubic metres,6,Millions,31.37,
Croatia,,Abstractions for manufacturing. Non-freshwater,2019,Cubic metres,6,Millions,27.81,
Croatia,,Abstractions for manufacturing. Non-freshwater,2020,Cubic metres,6,Millions,23.84,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2000,Cubic metres,6,Millions,35.0,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2001,Cubic metres,6,Millions,36.5,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2002,Cubic metres,6,Millions,33.8,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2003,Cubic metres,6,Millions,31.8,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2004,Cubic metres,6,Millions,31.4,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2005,Cubic metres,6,Millions,33.8,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2006,Cubic metres,6,Millions,34.6,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2007,Cubic metres,6,Millions,36.5,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2008,Cubic metres,6,Millions,35.8,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2009,Cubic metres,6,Millions,33.3,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2010,Cubic metres,6,Millions,29.8,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2011,Cubic metres,6,Millions,34.8,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2012,Cubic metres,6,Millions,36.8,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2013,Cubic metres,6,Millions,33.2,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2014,Cubic metres,6,Millions,29.47,
