ObjectId,country,continent,h20_variable,year,h20_unit,h20_powercode_code,h20_powercode,h20_value,h20_flags
929245358,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2004,Cubic metres,6,Millions,0.0,Estimated value
735142897,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2005,Cubic metres,6,Millions,0.0,Estimated value
217424034,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2006,Cubic metres,6,Millions,0.0,Estimated value
388435133,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2007,Cubic metres,6,Millions,0.0,Estimated value
458856151,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2008,Cubic metres,6,Millions,0.0,
570322061,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2009,Cubic metres,6,Millions,0.0,
705332623,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2010,Cubic metres,6,Millions,0.0,
676459620,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2011,Cubic metres,6,Millions,0.0,
291657943,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2012,Cubic metres,6,Millions,0.0,
966761964,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2013,Cubic metres,6,Millions,0.0,
205210630,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2014,Cubic metres,6,Millions,0.0,
848479594,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2015,Cubic metres,6,Millions,0.0,
575234608,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2016,Cubic metres,6,Millions,0.0,
302342541,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2017,Cubic metres,6,Millions,0.0,
660908018,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2018,Cubic metres,6,Millions,0.0,
964521809,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2019,Cubic metres,6,Millions,0.0,
70883787,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2020,Cubic metres,6,Millions,0.0,
953743853,Slovenia,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2021,Cubic metres,6,Millions,0.0,
237195014,Türkiye,Asia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2014,Cubic metres,6,Millions,505.0,
225183361,Türkiye,Asia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2015,Cubic metres,6,Millions,505.0,
57670656,Türkiye,Asia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2016,Cubic metres,6,Millions,505.0,
187185555,Türkiye,Asia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2017,Cubic metres,6,Millions,505.0,
156782775,Türkiye,Asia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2018,Cubic metres,6,Millions,505.0,
362284212,Türkiye,Asia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2019,Cubic metres,6,Millions,505.0,
98883568,Türkiye,Asia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2020,Cubic metres,6,Millions,505.0,
