ObjectId,forest_variable,continent,country,year,forest_unit,forest_powercode_code,forest_powercode,forest_value,forest_flags
605642442,Natural losses,Europe,Norway,2007,Cubic metres,3,Thousands,3612.0,
539801902,Natural losses,Europe,Norway,2008,Cubic metres,3,Thousands,3542.0,
610520870,Natural losses,Europe,Norway,2009,Cubic metres,3,Thousands,3524.0,
822021863,Natural losses,Europe,Norway,2010,Cubic metres,3,Thousands,3551.0,
179471513,Natural losses,Europe,Norway,2011,Cubic metres,3,Thousands,3585.0,
929634769,Natural losses,Europe,Norway,2012,Cubic metres,3,Thousands,3620.0,
554506717,Natural losses,Europe,Norway,2013,Cubic metres,3,Thousands,3657.0,
678586746,Natural losses,Europe,Norway,2014,Cubic metres,3,Thousands,3694.0,
352857294,Natural losses,Europe,Norway,2015,Cubic metres,3,Thousands,4188.0,
46195831,Natural losses,Europe,Norway,2016,Cubic metres,3,Thousands,4188.0,
232083899,Natural losses,Europe,Norway,2017,Cubic metres,3,Thousands,4188.0,
884243092,Natural losses,Europe,Norway,2018,Cubic metres,3,Thousands,4182.0,
498973369,Natural losses,Europe,Norway,2019,Cubic metres,3,Thousands,4182.0,
661585186,Natural losses,Europe,Norway,2020,Cubic metres,3,Thousands,5584.0,
512570341,Natural losses,Europe,Norway,2021,Cubic metres,3,Thousands,5878.0,
207571265,Natural losses,Europe,Portugal,2000,Cubic metres,3,Thousands,1143.0,
960781009,Natural losses,Europe,Portugal,2005,Cubic metres,3,Thousands,1132.0,
110926562,Natural losses,Europe,Spain,2000,Cubic metres,3,Thousands,1551.741,
808131506,Natural losses,Europe,Spain,2005,Cubic metres,3,Thousands,1633.685,
779444703,Natural losses,Europe,Spain,2010,Cubic metres,3,Thousands,1715.628,
630184308,Natural losses,Europe,Sweden,2000,Cubic metres,3,Thousands,4627.0,
292920233,Natural losses,Europe,Sweden,2005,Cubic metres,3,Thousands,10585.692,
664121737,Natural losses,Europe,Sweden,2010,Cubic metres,3,Thousands,5733.936,
530651963,Natural losses,Europe,Sweden,2015,Cubic metres,3,Thousands,9254.122,
850094779,Natural losses,Europe,Switzerland,2000,Cubic metres,3,Thousands,5079.0,
375207837,Natural losses,Europe,Switzerland,2005,Cubic metres,3,Thousands,3891.0,
712001700,Natural losses,Europe,Switzerland,2010,Cubic metres,3,Thousands,2648.9,
982538369,Natural losses,Europe,Switzerland,2015,Cubic metres,3,Thousands,2491.9,
477408457,Natural losses,Europe,Switzerland,2018,Cubic metres,3,Thousands,2395.247,
132887721,Natural losses,Asia,Türkiye,2000,Cubic metres,3,Thousands,2256.0,
427508268,Natural losses,Asia,Türkiye,2005,Cubic metres,3,Thousands,1789.0,
787455860,Natural losses,Asia,Türkiye,2009,Cubic metres,3,Thousands,4170.0,
85800885,Natural losses,Asia,Türkiye,2010,Cubic metres,3,Thousands,2717.0,
345635784,Natural losses,Asia,Türkiye,2011,Cubic metres,3,Thousands,3245.0,
483893157,Natural losses,Asia,Türkiye,2012,Cubic metres,3,Thousands,3073.0,
488812015,Natural losses,Asia,Türkiye,2013,Cubic metres,3,Thousands,4014.0,
237195014,Natural losses,Asia,Türkiye,2014,Cubic metres,3,Thousands,2567.0,
225183361,Natural losses,Asia,Türkiye,2015,Cubic metres,3,Thousands,5246.0,
57670656,Natural losses,Asia,Türkiye,2016,Cubic metres,3,Thousands,3324.0,
187185555,Natural losses,Asia,Türkiye,2017,Cubic metres,3,Thousands,2763.0,
156782775,Natural losses,Asia,Türkiye,2018,Cubic metres,3,Thousands,3273.0,
362284212,Natural losses,Asia,Türkiye,2019,Cubic metres,3,Thousands,2810.0,
98883568,Natural losses,Asia,Türkiye,2020,Cubic metres,3,Thousands,3090.0,
804066221,Natural losses,Asia,Türkiye,2021,Cubic metres,3,Thousands,8219.0,
221925251,Natural losses,North America,United States,1996,Cubic metres,3,Thousands,148892.25,
793604529,Natural losses,North America,United States,2001,Cubic metres,3,Thousands,201598.38,
673164455,Natural losses,North America,United States,2006,Cubic metres,3,Thousands,250282.67,
584797981,Natural losses,North America,United States,2011,Cubic metres,3,Thousands,288298.4,
950322913,Natural losses,North America,United States,2016,Cubic metres,3,Thousands,326124.59,
397780082,Natural losses,South America,Chile,2000,Cubic metres,3,Thousands,4116.79,
713453950,Natural losses,South America,Chile,2005,Cubic metres,3,Thousands,2454.1,
851312463,Natural losses,South America,Chile,2009,Cubic metres,3,Thousands,2818.05,
494134271,Natural losses,South America,Chile,2012,Cubic metres,3,Thousands,5152.0,
647535948,Natural losses,Europe,Slovenia,2000,Cubic metres,3,Thousands,1035.0,
735142897,Natural losses,Europe,Slovenia,2005,Cubic metres,3,Thousands,1044.0,
217424034,Natural losses,Europe,Slovenia,2006,Cubic metres,3,Thousands,1045.0,
388435133,Natural losses,Europe,Slovenia,2007,Cubic metres,3,Thousands,1047.0,
458856151,Natural losses,Europe,Slovenia,2008,Cubic metres,3,Thousands,1049.0,
570322061,Natural losses,Europe,Slovenia,2009,Cubic metres,3,Thousands,1051.0,
660908018,Natural losses,Europe,Slovenia,2018,Cubic metres,3,Thousands,1640.0,
194231957,Natural losses,Europe,Latvia,2010,Cubic metres,3,Thousands,6090.0,
169740542,Natural losses,Europe,Latvia,2011,Cubic metres,3,Thousands,6090.0,
600661693,Natural losses,Europe,Latvia,2012,Cubic metres,3,Thousands,6090.0,
445477750,Natural losses,Europe,Latvia,2013,Cubic metres,3,Thousands,6090.0,
891420792,Natural losses,Europe,Latvia,2014,Cubic metres,3,Thousands,6090.0,
707340241,Natural losses,Europe,Latvia,2015,Cubic metres,3,Thousands,6070.0,
496010556,Natural losses,Europe,Latvia,2016,Cubic metres,3,Thousands,6070.0,
543634162,Natural losses,Europe,Latvia,2017,Cubic metres,3,Thousands,6070.0,
625045797,Natural losses,Europe,Latvia,2018,Cubic metres,3,Thousands,5943.0,
737104436,Natural losses,Europe,Latvia,2019,Cubic metres,3,Thousands,5722.0,
198826565,Natural losses,Europe,Latvia,2020,Cubic metres,3,Thousands,5456.0,
489940587,Natural losses,Europe,Latvia,2021,Cubic metres,3,Thousands,5308.0,
574894165,Natural losses,Europe,Lithuania,2007,Cubic metres,3,Thousands,2900.0,
786841944,Natural losses,Europe,Lithuania,2008,Cubic metres,3,Thousands,3140.0,
427531443,Natural losses,Europe,Lithuania,2009,Cubic metres,3,Thousands,3270.0,
325674236,Natural losses,Europe,Lithuania,2010,Cubic metres,3,Thousands,3330.0,
47599544,Natural losses,Europe,Lithuania,2011,Cubic metres,3,Thousands,3420.0,
497301460,Natural losses,Europe,Lithuania,2012,Cubic metres,3,Thousands,3310.0,
967279350,Natural losses,Europe,Lithuania,2013,Cubic metres,3,Thousands,3260.0,
936844240,Natural losses,Europe,Lithuania,2014,Cubic metres,3,Thousands,3290.0,
762365258,Natural losses,Europe,Lithuania,2015,Cubic metres,3,Thousands,3220.0,
218637371,Natural losses,Europe,Lithuania,2016,Cubic metres,3,Thousands,3100.0,
607105272,Natural losses,Europe,Lithuania,2017,Cubic metres,3,Thousands,3120.0,
730399404,Natural losses,Europe,Lithuania,2018,Cubic metres,3,Thousands,3000.0,
989627705,Natural losses,Europe,Lithuania,2019,Cubic metres,3,Thousands,3020.0,
652403109,Natural losses,Europe,Lithuania,2020,Cubic metres,3,Thousands,3148.0,
532993201,Natural losses,Europe,Lithuania,2021,Cubic metres,3,Thousands,3264.0,
812000383,Natural losses,Europe,Belgium,2012,Cubic metres,3,Thousands,270.151,
